trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
58,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.684731,0.138227,0.065337,0.107104,0.027246,0.054013,0.016114,0.080000,0.168000,0.105415,0.000000,-0.038527,0.016190
59,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.176443,0.283997,0.121793,0.089675,0.120000,0.033424,0.070000,0.004009,0.063080,0.143158,0.080000,0.030631,-0.035551,-0.020000
60,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.240883,0.160396,0.100000,0.109723,0.040000,0.063853,-0.020000,0.050666,0.118647,0.107421,0.026203,-0.030000,0.005195
61,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.553597,0.480858,0.159419,0.080825,0.084459,0.000000,0.049388,-0.020000,0.049973,0.156367,0.089478,0.030279,-0.030000,0.019477
62,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.788021,0.800000,0.140858,0.092073,0.103912,0.028762,0.043962,0.000316,0.075637,0.168000,0.120000,0.034555,-0.052674,-0.020000
63,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.520526,0.115749,0.100000,0.080000,0.028298,0.051460,-0.010570,0.078285,0.168000,0.120000,0.040000,-0.039521,0.017205
64,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.911079,0.800000,0.135819,0.083506,0.110281,0.040000,0.070000,-0.001798,0.067891,0.134694,0.087304,0.021561,-0.044427,0.013894
65,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.027204,0.321618,0.165078,0.060000,0.085102,0.039548,0.044037,0.013984,0.076441,0.121655,0.080000,0.000000,-0.030000,0.004285
66,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.648997,0.800000,0.115008,0.060455,0.120000,0.017089,0.052810,-0.020000,0.076819,0.133002,0.105385,0.040000,-0.030000,-0.014183
67,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.272144,0.200000,0.150606,0.060000,0.102415,0.019496,0.034536,0.020000,0.054015,0.168000,0.105741,0.000000,-0.030000,0.020000
68,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.639586,0.154299,0.085440,0.120000,0.000000,0.030000,-0.008841,0.064543,0.139843,0.115708,0.000000,-0.038607,-0.016117
69,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.616023,0.410123,0.168000,0.063047,0.103251,0.000000,0.065386,0.007247,0.059974,0.168000,0.081112,0.033231,-0.042543,-0.020000
70,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.442142,0.128807,0.060000,0.080000,0.000000,0.030000,0.012667,0.040000,0.112000,0.118366,0.040000,-0.030000,0.000555
71,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.586181,0.112000,0.096440,0.096925,0.020051,0.036061,-0.016971,0.080000,0.159108,0.111091,0.000000,-0.030000,0.020000
72,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.920831,0.317961,0.168000,0.060000,0.089358,0.040000,0.042335,0.014662,0.079483,0.112000,0.111236,0.013416,-0.033395,-0.014443
73,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.710003,0.146747,0.073068,0.080000,0.040000,0.046038,0.012193,0.055798,0.168000,0.080000,0.040000,-0.041287,0.008955
74,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.624137,0.800000,0.160731,0.067422,0.111971,0.000000,0.048948,-0.011246,0.046322,0.154403,0.104870,0.013869,-0.030000,0.001108
