trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
11,-0.143257,0.360114,3.929967,0.785993,0.088070,1.000000,2.088470,0.555506,0.122134,0.115000,0.083200,0.005000,0.056991,0.036433,0.088257,0.100306,0.115000,0.001738,-0.040000,0.005000
12,-1.688857,1.720304,1.290708,0.258142,0.048812,1.000000,2.500000,0.200000,0.126545,0.108667,0.083200,0.040367,0.066000,0.033283,0.091924,0.118209,0.115000,0.023111,-0.071471,-0.002928
13,-10.000000,,-0.838859,-0.167772,0.363922,1.000000,1.607716,0.589629,0.098400,0.091081,0.112680,0.040632,0.047709,0.036829,0.055000,0.146400,0.075000,0.025000,-0.040000,-0.017014
14,-10.000000,,-0.118423,-0.023685,2.365194,0.000000,1.417750,0.774247,0.133374,0.075000,0.083200,0.030298,0.026000,0.015000,0.095000,0.097600,0.114406,-0.015000,-0.045189,-0.035000
15,-10.000000,,-0.768805,-0.153761,0.216045,1.000000,2.500000,0.800000,0.110295,0.115000,0.124800,0.023993,0.044490,0.015000,0.085921,0.139642,0.090144,0.006625,-0.047683,-0.029408
16,-0.845737,0.851989,1.628821,0.325764,0.078315,1.000000,1.803998,0.337798,0.139915,0.075000,0.088393,0.032891,0.066000,0.052127,0.092286,0.120073,0.075000,0.020841,-0.040000,-0.017901
17,-10.000000,,-0.113223,-0.022645,0.404866,1.000000,1.406705,0.800000,0.098400,0.075000,0.124800,0.040220,0.054086,0.053104,0.091910,0.129668,0.075000,0.025000,-0.059486,-0.013562
18,-0.367181,0.530704,2.667691,0.533538,0.051623,1.000000,1.589532,0.545041,0.147600,0.085140,0.124800,0.017600,0.064248,0.035836,0.058673,0.112491,0.115000,0.015909,-0.046872,-0.004582
19,-7.723588,7.589288,0.184657,0.036931,0.076383,1.000000,1.364994,0.200000,0.124486,0.115000,0.083200,0.016696,0.058975,0.050021,0.055000,0.125961,0.096573,-0.002492,-0.063501,-0.012113
20,0.009001,0.386393,4.512791,0.902558,0.027943,1.000000,2.500000,0.664719,0.108427,0.089327,0.084301,0.008877,0.031347,0.047118,0.095000,0.124800,0.115000,-0.006272,-0.058769,-0.008526
21,-0.539440,0.493150,3.295821,0.659164,0.187936,1.000000,1.672569,0.696920,0.110458,0.094434,0.124800,0.040636,0.026000,0.026628,0.070788,0.100370,0.085593,0.021408,-0.062567,-0.012683
22,-2.010223,2.036571,1.283991,0.256798,0.051025,1.000000,2.500000,0.307071,0.102751,0.110912,0.104313,0.017744,0.064762,0.036194,0.082651,0.146400,0.091371,-0.000363,-0.057415,-0.006451
23,-1.385876,1.326020,0.962660,0.192532,0.078061,1.000000,1.854798,0.200000,0.124360,0.115000,0.094617,0.033989,0.036291,0.015000,0.083256,0.105473,0.108666,0.011064,-0.053567,-0.005774
24,-28.650040,28.530135,0.066759,0.013352,0.063290,1.000000,2.033432,0.289587,0.100524,0.077975,0.124800,0.013662,0.040147,0.015000,0.095000,0.099647,0.077371,0.008615,-0.052293,0.004673
25,-2.730669,2.545748,0.599514,0.119903,0.122436,1.000000,1.814731,0.609422,0.146343,0.075000,0.106334,0.005000,0.043932,0.024914,0.073545,0.125998,0.115000,0.008922,-0.071291,0.005000
26,-1.927974,1.654603,0.990167,0.198033,0.186194,1.000000,1.935382,0.800000,0.146717,0.075000,0.092543,0.045000,0.034268,0.033007,0.086615,0.098078,0.075000,0.014856,-0.055594,-0.034935
27,-10.000000,,-0.600282,-0.120056,0.393793,1.000000,1.785791,0.649280,0.098400,0.075000,0.113023,0.045000,0.060583,0.030216,0.061709,0.145072,0.097568,-0.015000,-0.080000,-0.023024
28,-0.991329,0.934614,2.673376,0.534675,0.162026,1.000000,2.129068,0.800000,0.143550,0.084349,0.083200,0.043799,0.066000,0.048728,0.095000,0.121916,0.105992,0.025000,-0.040000,-0.010315
29,-10.000000,,-0.366444,-0.073289,2.755158,0.000000,1.377930,0.800000,0.121899,0.104929,0.102253,0.045000,0.026000,0.055000,0.078738,0.097600,0.101894,0.025000,-0.040000,-0.023907
30,-1.215444,1.152399,1.462942,0.292588,0.104669,1.000000,2.132257,0.200000,0.132292,0.108753,0.124800,0.045000,0.029704,0.020679,0.073393,0.102267,0.115000,0.000122,-0.068720,-0.035000
31,-10.000000,,-0.579690,-0.115938,0.361543,1.000000,1.880466,0.652180,0.098400,0.102973,0.106097,0.027721,0.066000,0.015000,0.055000,0.136643,0.110879,0.007949,-0.051586,-0.035000
32,-10.000000,,-0.513638,-0.102728,0.247085,1.000000,1.838941,0.745521,0.103055,0.080913,0.096553,0.005000,0.026000,0.030609,0.056455,0.114316,0.075000,0.006196,-0.060318,-0.018138
33,-1.237024,1.167240,1.207815,0.241563,0.095283,1.000000,1.528177,0.200000,0.141336,0.103005,0.106679,0.017991,0.047913,0.045132,0.067248,0.135163,0.086762,0.024402,-0.080000,-0.034109
34,-10.000000,,-0.416105,-0.083221,0.330256,1.000000,1.964311,0.800000,0.118163,0.079561,0.124800,0.023445,0.042869,0.047030,0.055367,0.133159,0.083366,-0.015000,-0.070013,-0.035000
35,-1.868807,1.869721,1.258011,0.251602,0.062444,1.000000,2.500000,0.207938,0.132628,0.093188,0.116287,0.044478,0.054405,0.055000,0.057098,0.097600,0.108058,0.025000,-0.048580,0.005000
36,-13.820230,13.688904,0.102720,0.020544,0.070799,1.000000,1.222676,0.269385,0.098400,0.086925,0.088786,0.020915,0.044727,0.045531,0.095000,0.105453,0.079515,-0.015000,-0.067374,-0.016808
37,-0.670726,0.707248,1.723499,0.344700,0.067914,1.000000,1.200000,0.442470,0.134744,0.102904,0.087010,0.045000,0.031998,0.055000,0.055000,0.097600,0.115000,-0.015000,-0.055471,-0.035000
38,-0.812612,0.795091,1.297421,0.259484,0.073632,1.000000,1.201928,0.584993,0.140475,0.075000,0.083200,0.040068,0.043932,0.015564,0.076841,0.119745,0.077581,-0.007336,-0.043550,-0.031891
39,-8.503652,8.340109,0.183196,0.036639,0.090931,1.000000,1.200000,0.200000,0.098400,0.082719,0.087231,0.032859,0.064148,0.055000,0.055000,0.100153,0.076268,0.009640,-0.063849,-0.011120
40,-15.168615,15.057992,0.149995,0.029999,0.062812,1.000000,1.540237,0.200000,0.147600,0.083371,0.095363,0.016688,0.041085,0.049412,0.094493,0.097600,0.089248,0.002194,-0.065979,-0.002912
41,-2.849868,2.761998,0.934025,0.186805,0.090636,1.000000,2.500000,0.200000,0.130397,0.091036,0.083200,0.029035,0.038227,0.047798,0.076763,0.112272,0.115000,-0.015000,-0.055522,-0.030988
42,-0.701840,0.721451,2.092032,0.418406,0.094796,1.000000,1.403234,0.467059,0.143433,0.113689,0.109539,0.036641,0.026000,0.039586,0.087076,0.117872,0.115000,0.022711,-0.072765,-0.009735
43,-0.836669,0.867163,1.868993,0.373799,0.078203,1.000000,1.658476,0.411907,0.147600,0.080850,0.124800,0.005000,0.063751,0.055000,0.088316,0.146400,0.075000,0.011199,-0.061243,0.005000
44,-0.500715,0.643546,2.392329,0.478466,0.048201,1.000000,1.532201,0.560091,0.145812,0.106723,0.098214,0.029359,0.026000,0.046394,0.065968,0.111313,0.085817,0.014603,-0.080000,-0.013364
45,-1.735663,1.717394,1.303412,0.260682,0.074305,1.000000,2.500000,0.213748,0.147600,0.082308,0.083200,0.032948,0.035649,0.055000,0.075113,0.122895,0.102176,0.015707,-0.065873,0.003670
46,-0.089759,0.390388,3.883423,0.776685,0.043857,1.000000,2.311757,0.465889,0.147600,0.080070,0.124800,0.009083,0.066000,0.055000,0.073174,0.146400,0.115000,-0.007807,-0.043516,-0.013618
47,-4.800606,4.669148,0.284513,0.056903,0.079955,1.000000,1.614628,0.200000,0.128170,0.080048,0.088603,0.011221,0.039727,0.028547,0.081058,0.119046,0.094676,0.009897,-0.045974,0.005000
48,-0.420724,0.470584,3.278553,0.655711,0.138997,1.000000,2.045605,0.642899,0.098400,0.107222,0.111626,0.038581,0.026000,0.033141,0.066912,0.097600,0.078413,0.019768,-0.075343,-0.035000
49,-10.000000,,-0.513732,-0.102746,0.242711,1.000000,2.427723,0.434006,0.140450,0.115000,0.124800,0.045000,0.064453,0.046665,0.075580,0.107494,0.115000,0.025000,-0.058722,-0.023459
50,-3.078036,3.059422,1.207401,0.241480,0.069677,1.000000,2.500000,0.200000,0.143191,0.093488,0.124800,0.034824,0.066000,0.050028,0.058122,0.146400,0.115000,-0.003116,-0.080000,-0.035000
51,-10.000000,,-0.026687,-0.005337,0.297200,1.000000,1.200000,0.657706,0.147600,0.080463,0.083200,0.045000,0.027177,0.015000,0.095000,0.146400,0.114700,-0.006504,-0.060596,-0.017608
52,-2.264522,2.060622,1.093469,0.218694,0.156624,1.000000,1.553777,0.354121,0.147600,0.085336,0.083200,0.020067,0.066000,0.024864,0.069923,0.146400,0.115000,0.019409,-0.080000,-0.011687
53,-0.183733,0.365364,4.051061,0.810212,0.111737,1.000000,1.982984,0.638225,0.147600,0.115000,0.087103,0.045000,0.066000,0.025812,0.067292,0.146298,0.110909,-0.012280,-0.059071,0.005000
54,-0.879064,0.904918,1.717450,0.343490,0.072945,1.000000,2.500000,0.248569,0.102330,0.115000,0.093777,0.045000,0.066000,0.044074,0.061178,0.097600,0.115000,0.012029,-0.065099,-0.018143
55,-0.825851,0.872627,1.992110,0.398422,0.076218,1.000000,2.500000,0.385407,0.114009,0.075000,0.096727,0.045000,0.054859,0.029636,0.095000,0.107024,0.088966,0.013554,-0.062633,0.005000
56,-0.932773,1.011173,2.049051,0.409810,0.063252,1.000000,2.500000,0.287735,0.113575,0.101298,0.106202,0.011414,0.060696,0.055000,0.079740,0.132611,0.115000,0.018790,-0.049252,0.002984
57,-4.479486,4.270005,0.352844,0.070569,0.122383,1.000000,1.200000,0.200000,0.147600,0.102514,0.085487,0.014281,0.040104,0.040649,0.080625,0.146400,0.079868,0.010984,-0.077735,-0.021962
58,-1.857584,1.828245,1.610031,0.322006,0.095171,1.000000,2.500000,0.208845,0.147600,0.113000,0.083200,0.028106,0.029034,0.017263,0.055000,0.130849,0.115000,-0.014222,-0.042865,-0.015273
59,-0.716273,0.887997,2.601573,0.520315,0.044217,1.000000,2.500000,0.321304,0.098400,0.105437,0.111686,0.043208,0.062945,0.055000,0.093684,0.132516,0.115000,0.011815,-0.040000,-0.034274
60,-1.576340,1.317543,1.226374,0.245275,0.190717,1.000000,1.598216,0.707058,0.125546,0.090696,0.083200,0.024067,0.035018,0.048280,0.095000,0.142423,0.097669,-0.015000,-0.040000,-0.009307
61,-3.634001,3.219684,0.588162,0.117632,0.236567,1.000000,1.678716,0.668215,0.098400,0.096704,0.083200,0.026301,0.030393,0.018104,0.092218,0.123767,0.095452,0.019506,-0.080000,0.005000
62,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.008514,0.503937,0.134287,0.115000,0.112745,0.005000,0.066000,0.055000,0.084156,0.146400,0.085275,-0.002242,-0.056799,-0.035000
63,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.478585,0.142302,0.090504,0.091693,0.045000,0.036852,0.053051,0.095000,0.097600,0.089626,-0.007985,-0.069175,-0.003052
64,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.147600,0.088439,0.116526,0.037197,0.028400,0.023792,0.055000,0.134336,0.086033,-0.003966,-0.040000,-0.013365
65,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.368417,0.651344,0.137887,0.115000,0.083200,0.032283,0.026000,0.055000,0.055000,0.103043,0.102151,0.006936,-0.080000,-0.027953
66,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.206990,0.640575,0.126339,0.077420,0.094589,0.039477,0.066000,0.055000,0.067194,0.097600,0.075000,0.025000,-0.043619,-0.006732
67,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.755848,0.611241,0.147600,0.103177,0.115147,0.039576,0.026000,0.030138,0.078369,0.121016,0.112860,0.014355,-0.063710,-0.035000
68,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.013135,0.467420,0.147600,0.086845,0.103840,0.036370,0.062233,0.055000,0.080023,0.136170,0.102995,0.025000,-0.062968,-0.011796
69,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.643425,0.147600,0.105180,0.109696,0.032907,0.055389,0.015000,0.095000,0.121074,0.088582,0.018455,-0.054694,-0.034164
70,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.422245,0.620294,0.147600,0.115000,0.090737,0.018164,0.062711,0.034493,0.095000,0.146400,0.115000,0.013015,-0.054351,0.005000
71,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.284137,0.200000,0.147600,0.115000,0.115936,0.005000,0.066000,0.055000,0.095000,0.120225,0.075000,0.013461,-0.058184,0.005000
72,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.058609,0.800000,0.114366,0.080518,0.123942,0.005000,0.055756,0.037965,0.063223,0.146400,0.093836,0.002895,-0.064449,-0.035000
73,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.657278,0.746531,0.143829,0.106300,0.124800,0.031490,0.041781,0.048421,0.095000,0.146400,0.115000,0.024922,-0.079303,0.004765
74,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.247507,0.200000,0.129548,0.079743,0.110137,0.045000,0.046933,0.045406,0.055000,0.115068,0.097578,-0.015000,-0.059689,-0.022650
75,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.196834,0.200000,0.099549,0.115000,0.124800,0.005000,0.027006,0.055000,0.086617,0.138137,0.102743,0.025000,-0.080000,-0.035000
76,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.559216,0.104449,0.075000,0.110626,0.006745,0.030630,0.032767,0.095000,0.117107,0.112412,-0.006384,-0.078738,-0.035000
77,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.963925,0.551254,0.147436,0.092406,0.124239,0.005000,0.026000,0.015000,0.055000,0.146400,0.115000,0.002049,-0.051747,-0.034534
78,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.205818,0.506068,0.104637,0.100516,0.083200,0.035280,0.032122,0.031024,0.055000,0.137812,0.102341,0.025000,-0.052951,0.005000
79,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.540383,0.114368,0.115000,0.083200,0.020372,0.066000,0.055000,0.055000,0.127948,0.110748,0.018905,-0.079121,0.005000
80,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.254196,0.561536,0.098400,0.115000,0.105423,0.040183,0.066000,0.055000,0.076219,0.127308,0.075000,-0.002973,-0.064407,-0.028888
81,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.474086,0.800000,0.098728,0.100405,0.123636,0.017773,0.055315,0.055000,0.074683,0.121597,0.113864,0.019030,-0.052774,0.005000
82,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.749975,0.147600,0.115000,0.101841,0.022602,0.066000,0.055000,0.068396,0.098535,0.115000,0.004124,-0.045132,-0.017759
83,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.800000,0.104416,0.097563,0.092579,0.025402,0.026000,0.029521,0.055000,0.124953,0.104484,-0.015000,-0.080000,0.005000
84,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.994793,0.689454,0.117768,0.101106,0.117995,0.041387,0.060068,0.052475,0.074119,0.110524,0.115000,-0.015000,-0.040000,-0.035000
85,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.785204,0.147600,0.102764,0.093112,0.045000,0.064101,0.045738,0.056720,0.121434,0.088247,0.025000,-0.054121,-0.014941
86,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.639179,0.144369,0.113808,0.118843,0.045000,0.026000,0.045833,0.069610,0.134290,0.110220,-0.015000,-0.080000,-0.035000
87,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.886061,0.350364,0.128165,0.079947,0.116057,0.005000,0.066000,0.055000,0.066961,0.146400,0.075000,0.002894,-0.080000,0.005000
88,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.626852,0.800000,0.147600,0.075000,0.095498,0.033658,0.055820,0.015000,0.059646,0.114393,0.103656,0.014854,-0.080000,-0.028302
89,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.749335,0.200000,0.147600,0.102419,0.104100,0.045000,0.049352,0.027733,0.062214,0.098733,0.115000,0.013397,-0.063494,-0.035000
90,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.252629,0.200000,0.133856,0.078072,0.091090,0.016118,0.061276,0.030653,0.055000,0.097600,0.115000,-0.000535,-0.077583,-0.026498
91,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.330792,0.383738,0.120571,0.115000,0.124800,0.010404,0.046671,0.041728,0.055000,0.146400,0.112194,0.023972,-0.059141,-0.035000
92,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.337965,0.605407,0.140012,0.109181,0.113428,0.008455,0.064309,0.055000,0.055000,0.122641,0.088095,0.014940,-0.071611,-0.000473
93,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.746947,0.427070,0.147600,0.091336,0.124800,0.035541,0.028310,0.055000,0.060045,0.117061,0.094393,-0.001595,-0.075020,-0.016212
94,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.053882,0.343759,0.112328,0.106901,0.089664,0.017953,0.042533,0.042191,0.095000,0.146400,0.075000,0.013285,-0.043264,-0.020445
95,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.054917,0.498400,0.117489,0.084656,0.083200,0.042600,0.026000,0.041251,0.055000,0.130368,0.115000,0.000170,-0.080000,-0.035000
96,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.940657,0.552796,0.147600,0.088302,0.124800,0.012606,0.043812,0.015000,0.094116,0.128009,0.093210,0.010094,-0.063351,-0.015118
97,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.600036,0.147600,0.094572,0.089551,0.045000,0.066000,0.048123,0.073106,0.097600,0.099186,-0.003066,-0.078657,-0.011652
98,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.770142,0.549137,0.147600,0.114404,0.095866,0.045000,0.051231,0.051717,0.059343,0.116332,0.110789,-0.001381,-0.068021,0.005000
99,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.105069,0.507341,0.109892,0.085869,0.121774,0.010723,0.049209,0.050053,0.087844,0.146400,0.106862,0.009250,-0.073233,-0.035000
100,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.134444,0.800000,0.120533,0.075000,0.124800,0.031793,0.053497,0.048880,0.095000,0.120591,0.102304,0.016021,-0.080000,-0.022734
101,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.568978,0.396501,0.147464,0.115000,0.108545,0.035243,0.054329,0.055000,0.059186,0.146400,0.115000,0.025000,-0.077213,-0.003513
102,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.147600,0.115000,0.111868,0.022865,0.039635,0.033220,0.062825,0.125779,0.084849,-0.015000,-0.080000,-0.035000
103,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.147044,0.078806,0.121502,0.005000,0.032690,0.055000,0.089058,0.107706,0.115000,0.025000,-0.074538,-0.005104
104,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.641271,0.529682,0.098400,0.115000,0.124800,0.034534,0.047128,0.046109,0.095000,0.129927,0.115000,-0.006409,-0.067510,-0.009097
105,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.477462,0.122019,0.099669,0.106438,0.009452,0.066000,0.040360,0.061865,0.140753,0.098442,0.015542,-0.070755,-0.001842
106,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.289968,0.800000,0.141728,0.091120,0.114661,0.045000,0.034317,0.025913,0.069692,0.101770,0.079109,-0.015000,-0.077742,-0.019412
107,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.254240,0.200000,0.098400,0.075000,0.124800,0.005000,0.040717,0.027742,0.095000,0.117712,0.082893,0.012594,-0.070889,-0.035000
108,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.047119,0.800000,0.098400,0.115000,0.108335,0.008820,0.048841,0.029108,0.055000,0.145231,0.115000,0.003014,-0.080000,-0.006720
109,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.454990,0.595085,0.119829,0.115000,0.083200,0.005000,0.058635,0.055000,0.057565,0.146400,0.083458,-0.009331,-0.058942,-0.000530
110,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.109878,0.098054,0.083200,0.014057,0.059304,0.055000,0.095000,0.097600,0.101707,0.014270,-0.046615,-0.005267
111,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.800000,0.140060,0.091947,0.118781,0.012126,0.026000,0.047389,0.064000,0.137340,0.084232,0.025000,-0.056736,-0.029659
112,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.113258,0.108692,0.123839,0.014890,0.066000,0.034330,0.055000,0.146400,0.103892,0.010285,-0.080000,0.005000
113,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.671237,0.147600,0.083124,0.124800,0.027130,0.066000,0.025011,0.084613,0.097600,0.115000,0.025000,-0.063260,-0.017364
114,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.516798,0.200000,0.118563,0.077941,0.099319,0.005000,0.066000,0.030790,0.062191,0.138816,0.097841,0.025000,-0.059377,-0.005546
115,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.351958,0.200000,0.129422,0.075000,0.083200,0.021802,0.066000,0.040607,0.055000,0.135039,0.102774,0.004402,-0.040000,0.005000
116,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.954758,0.200000,0.098400,0.096655,0.083200,0.007364,0.066000,0.050649,0.067040,0.146400,0.101052,0.025000,-0.080000,-0.035000
117,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.016707,0.800000,0.117334,0.111132,0.083200,0.005000,0.042889,0.030522,0.082077,0.097600,0.076934,0.025000,-0.074429,-0.007266
118,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.485089,0.800000,0.106921,0.103451,0.109705,0.006933,0.062552,0.025128,0.093269,0.122439,0.086908,-0.007502,-0.079336,-0.012906
119,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.466806,0.551247,0.143027,0.084657,0.104292,0.032128,0.066000,0.027043,0.095000,0.133295,0.109654,0.001572,-0.080000,-0.010337
120,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.393807,0.461173,0.141312,0.097228,0.094545,0.021599,0.049760,0.033567,0.076402,0.118450,0.115000,0.025000,-0.080000,0.005000
121,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.812024,0.671877,0.128210,0.095686,0.083295,0.035720,0.046501,0.021049,0.079581,0.146400,0.075000,0.019916,-0.080000,0.005000
122,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.343995,0.200000,0.147600,0.102157,0.124800,0.005000,0.026000,0.055000,0.055000,0.119072,0.090889,-0.015000,-0.080000,-0.035000
123,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.258816,0.466147,0.147600,0.114867,0.098280,0.031652,0.066000,0.044842,0.063945,0.126246,0.104309,0.022925,-0.070829,-0.032582
124,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.106971,0.101674,0.089232,0.032688,0.037217,0.037297,0.069656,0.117770,0.115000,0.024650,-0.040000,-0.017074
125,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.615668,0.102080,0.099717,0.091447,0.045000,0.026000,0.025140,0.070872,0.140167,0.103360,0.013110,-0.062112,-0.035000
126,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.800000,0.147600,0.088607,0.116933,0.043490,0.026000,0.029769,0.095000,0.103491,0.075000,0.025000,-0.062002,0.000989
127,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.892583,0.419866,0.120767,0.102511,0.104112,0.005000,0.026000,0.052689,0.071689,0.097600,0.090658,0.020758,-0.049006,-0.018250
128,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.538306,0.678047,0.113349,0.075000,0.124800,0.033032,0.066000,0.015000,0.084786,0.146400,0.115000,0.014225,-0.040000,-0.035000
129,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.026150,0.492633,0.110637,0.087658,0.088342,0.029430,0.046770,0.055000,0.064047,0.132817,0.115000,0.005243,-0.080000,-0.024015
130,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.811615,0.470697,0.110407,0.115000,0.083200,0.045000,0.038856,0.015000,0.077352,0.131277,0.110495,0.025000,-0.046477,-0.003453
131,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.265894,0.330225,0.139043,0.115000,0.087636,0.040381,0.026000,0.018689,0.083167,0.099870,0.091541,0.014844,-0.077013,-0.030129
132,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.126946,0.109682,0.118866,0.021025,0.066000,0.052284,0.075325,0.137503,0.108126,0.009929,-0.040000,-0.034701
133,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.443222,0.200000,0.106704,0.102882,0.083200,0.025837,0.036632,0.055000,0.062263,0.100722,0.105618,0.025000,-0.079831,-0.014874
