trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
17,-1.355640,1.352577,1.333649,0.266730,0.068214,1.000000,2.197639,0.200000,0.147600,0.085720,0.107877,0.030595,0.049916,0.036203,0.095000,0.116481,0.075000,0.025000,-0.040000,-0.025598
18,-1.855723,1.832867,0.715541,0.143108,0.047205,1.000000,1.877045,0.200000,0.120790,0.080727,0.121843,0.037282,0.026000,0.020288,0.094975,0.124337,0.075000,0.016685,-0.044406,-0.033884
19,-10.000000,,-0.577515,-0.115503,0.142952,1.000000,2.481686,0.629864,0.105977,0.107700,0.123847,0.005000,0.039566,0.040804,0.089064,0.125216,0.095198,0.005791,-0.078600,-0.025896
20,-2.401396,2.350244,0.611232,0.122246,0.056138,1.000000,1.604664,0.200000,0.125670,0.082724,0.094835,0.013207,0.026000,0.029629,0.068230,0.097600,0.075000,0.002076,-0.054447,-0.035000
21,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.472291,0.200000,0.142312,0.115000,0.083200,0.045000,0.037443,0.055000,0.095000,0.146400,0.079602,0.015743,-0.049034,-0.033810
22,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.930514,0.526620,0.120751,0.115000,0.123340,0.005000,0.058953,0.022256,0.093477,0.111839,0.105374,-0.008882,-0.072455,-0.008105
23,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.922803,0.263303,0.130702,0.075000,0.107828,0.018881,0.066000,0.045497,0.078915,0.111293,0.087364,0.010981,-0.080000,-0.021671
24,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.867078,0.469501,0.126353,0.095993,0.098511,0.005000,0.034798,0.018653,0.066944,0.105428,0.106917,0.025000,-0.059352,-0.025200
25,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.737012,0.800000,0.131825,0.078230,0.092923,0.025826,0.037929,0.024347,0.084912,0.115936,0.075392,-0.001949,-0.066067,-0.026490
26,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.033607,0.800000,0.139820,0.111157,0.083200,0.043789,0.029152,0.046840,0.055000,0.146400,0.086005,0.025000,-0.064249,-0.022627
27,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.241278,0.485839,0.106077,0.078702,0.088660,0.029806,0.053910,0.047487,0.095000,0.146400,0.089620,-0.004625,-0.040059,-0.035000
28,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.527141,0.098400,0.099317,0.104011,0.037186,0.066000,0.015000,0.095000,0.102915,0.099962,0.025000,-0.062240,-0.035000
29,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.352656,0.110507,0.115000,0.083200,0.031976,0.066000,0.026982,0.079914,0.123325,0.109011,-0.012596,-0.080000,-0.035000
30,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.514534,0.200000,0.100149,0.115000,0.120848,0.045000,0.053657,0.015000,0.073353,0.120678,0.105879,0.025000,-0.053942,-0.035000
31,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.558644,0.200000,0.138896,0.075000,0.124553,0.015290,0.026000,0.055000,0.095000,0.146400,0.115000,0.001286,-0.056468,0.001919
32,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.690709,0.622738,0.147600,0.075000,0.106349,0.045000,0.044287,0.055000,0.055000,0.135208,0.084716,0.025000,-0.079142,0.000150
33,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.445905,0.200000,0.119215,0.090137,0.115881,0.035217,0.056969,0.044160,0.093508,0.126634,0.081311,-0.003688,-0.044443,-0.030781
34,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.447927,0.098400,0.102973,0.110324,0.015371,0.066000,0.047979,0.071213,0.119826,0.086292,0.013585,-0.065661,0.002307
35,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.846034,0.443440,0.147600,0.115000,0.096433,0.005000,0.060533,0.029468,0.095000,0.097600,0.085182,-0.013695,-0.078278,0.005000
36,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.112610,0.090767,0.119477,0.011230,0.028581,0.055000,0.055000,0.143766,0.075000,0.025000,-0.080000,-0.007181
37,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.231663,0.107097,0.102400,0.098662,0.007982,0.032308,0.025401,0.063049,0.126045,0.099697,0.009623,-0.075829,-0.035000
38,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.147377,0.093802,0.083200,0.022992,0.037270,0.039611,0.086851,0.130947,0.090356,-0.015000,-0.040000,-0.031481
39,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.632904,0.133875,0.076587,0.083200,0.005000,0.037737,0.040523,0.066564,0.129675,0.091109,-0.015000,-0.050622,-0.012391
40,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.399955,0.800000,0.098400,0.115000,0.090208,0.045000,0.039750,0.023812,0.055000,0.107540,0.106002,-0.006326,-0.041295,-0.016258
41,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.616542,0.238733,0.141683,0.115000,0.124800,0.005000,0.027635,0.015000,0.068866,0.146400,0.075000,-0.010764,-0.040000,-0.008659
42,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.763862,0.800000,0.098400,0.108589,0.124800,0.045000,0.053152,0.040673,0.080623,0.146400,0.104882,-0.015000,-0.071416,-0.004958
43,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.368409,0.124044,0.100002,0.083200,0.033249,0.066000,0.029471,0.072882,0.135835,0.077884,0.011739,-0.051661,-0.022333
44,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.132587,0.076921,0.096700,0.045000,0.026000,0.045449,0.055000,0.144933,0.095638,-0.015000,-0.077094,-0.007341
45,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.590314,0.098400,0.075000,0.124800,0.045000,0.046103,0.025611,0.060418,0.123285,0.075000,-0.015000,-0.054196,-0.000512
46,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.661009,0.098400,0.075000,0.091581,0.045000,0.043625,0.043222,0.086532,0.123501,0.090641,-0.014890,-0.080000,-0.035000
47,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.122116,0.200000,0.118986,0.075000,0.083200,0.039553,0.066000,0.020931,0.058666,0.146400,0.075176,-0.014581,-0.067738,-0.035000
48,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.284831,0.800000,0.122405,0.078130,0.101709,0.022059,0.031188,0.045373,0.055000,0.097600,0.086917,-0.015000,-0.053735,-0.035000
49,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.128242,0.200000,0.134264,0.110513,0.083320,0.038736,0.057842,0.015000,0.077564,0.125200,0.088516,-0.004484,-0.075598,0.004663
50,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.517181,0.436078,0.102479,0.115000,0.104892,0.019459,0.066000,0.025280,0.055000,0.140118,0.115000,0.022310,-0.080000,-0.035000
51,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.633222,0.599686,0.147600,0.103312,0.083200,0.011965,0.051932,0.027095,0.089599,0.141143,0.075000,-0.004571,-0.072560,0.002153
52,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.285040,0.200000,0.125656,0.115000,0.111240,0.045000,0.032094,0.053710,0.073705,0.127482,0.076546,0.010413,-0.041528,-0.031083
53,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.278799,0.271277,0.098400,0.097895,0.105173,0.018296,0.066000,0.030509,0.095000,0.146400,0.106841,0.005835,-0.040000,-0.035000
54,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.105961,0.088665,0.118297,0.043852,0.066000,0.029859,0.093913,0.146400,0.075000,0.011070,-0.071024,-0.035000
55,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.424943,0.236868,0.134177,0.100342,0.114292,0.013375,0.044965,0.015000,0.079658,0.146400,0.108887,-0.015000,-0.069254,0.005000
56,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.389218,0.503803,0.112598,0.086305,0.106060,0.045000,0.038164,0.016976,0.055000,0.132408,0.115000,0.001436,-0.080000,0.001644
57,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.275852,0.291512,0.111607,0.077888,0.098613,0.005223,0.047970,0.055000,0.070955,0.121503,0.102968,-0.007850,-0.066051,-0.010448
58,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.494280,0.098400,0.081003,0.117990,0.031112,0.037562,0.029390,0.084712,0.143485,0.112997,0.010587,-0.042500,-0.035000
59,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.098400,0.098072,0.083200,0.021976,0.051347,0.041948,0.070803,0.127018,0.097100,-0.015000,-0.069965,-0.004197
60,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.817272,0.630110,0.098400,0.075246,0.085532,0.045000,0.034968,0.015000,0.058410,0.136432,0.115000,0.005962,-0.073226,0.003210
61,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.880950,0.253442,0.123099,0.115000,0.115366,0.030575,0.066000,0.015000,0.067358,0.108152,0.096789,-0.011043,-0.054166,-0.035000
62,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.328665,0.669394,0.147600,0.115000,0.095034,0.014636,0.051427,0.015000,0.068228,0.139980,0.107190,-0.015000,-0.053474,0.002674
63,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.106548,0.783269,0.098400,0.087954,0.086846,0.005000,0.040497,0.015000,0.055000,0.146400,0.094114,0.018537,-0.063112,-0.007867
64,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.321448,0.098400,0.115000,0.083200,0.026938,0.041229,0.018144,0.055000,0.122786,0.075000,0.025000,-0.054192,-0.035000
65,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.435564,0.200000,0.133762,0.096211,0.121125,0.012298,0.026000,0.048817,0.055000,0.118695,0.075000,0.025000,-0.050242,0.005000
66,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.030429,0.511450,0.098400,0.077835,0.083200,0.005000,0.035800,0.023077,0.066896,0.128261,0.107715,0.022172,-0.044381,-0.026779
67,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.893712,0.394763,0.119671,0.115000,0.083200,0.045000,0.066000,0.028323,0.068682,0.102007,0.076044,0.012528,-0.080000,0.005000
68,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.192286,0.800000,0.133922,0.096687,0.106625,0.007512,0.066000,0.038159,0.055000,0.146400,0.076455,0.008724,-0.080000,-0.035000
69,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.661834,0.686691,0.141738,0.115000,0.101915,0.024819,0.055513,0.040030,0.077846,0.141791,0.077059,0.010829,-0.047235,-0.025939
70,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.417326,0.597626,0.147600,0.098641,0.118565,0.005000,0.031331,0.018298,0.055389,0.103651,0.077139,-0.000942,-0.079558,-0.022457
71,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.213038,0.200000,0.109137,0.087337,0.094994,0.045000,0.040706,0.051052,0.079158,0.135906,0.115000,0.008841,-0.057035,-0.035000
72,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.389963,0.114617,0.079461,0.124800,0.005000,0.049990,0.036998,0.095000,0.119508,0.096470,-0.007858,-0.055567,-0.035000
73,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.341968,0.654616,0.107686,0.085906,0.098833,0.025715,0.026000,0.044633,0.069523,0.123600,0.115000,0.025000,-0.061006,0.001227
74,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.552447,0.147600,0.115000,0.094744,0.045000,0.026000,0.051214,0.072903,0.120895,0.076990,-0.005039,-0.069241,-0.035000
75,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.666927,0.602593,0.141754,0.095046,0.119107,0.045000,0.059638,0.020903,0.086554,0.146400,0.100168,-0.012823,-0.059899,-0.031722
76,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.782764,0.364803,0.100662,0.095902,0.083241,0.014896,0.026000,0.032363,0.092456,0.146400,0.088488,0.012550,-0.080000,-0.024971
77,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.796715,0.794984,0.147600,0.098444,0.124800,0.035648,0.066000,0.054293,0.055071,0.139043,0.081543,-0.013002,-0.052716,-0.035000
78,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.362578,0.200000,0.143820,0.115000,0.093053,0.043491,0.064734,0.020356,0.059988,0.097600,0.075000,0.013480,-0.050095,-0.035000
79,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.018645,0.536251,0.098400,0.075000,0.104171,0.020098,0.043060,0.045919,0.086392,0.146400,0.081944,0.014739,-0.048788,-0.017949
80,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.508008,0.115799,0.115000,0.083200,0.045000,0.034703,0.054367,0.063514,0.146400,0.095832,-0.015000,-0.080000,-0.006932
81,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.361105,0.333072,0.124912,0.082733,0.090353,0.028998,0.026000,0.027712,0.084429,0.146400,0.085218,0.009259,-0.058450,-0.000611
82,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.800000,0.124711,0.075000,0.083200,0.018582,0.031698,0.051707,0.095000,0.146400,0.075000,-0.001520,-0.080000,-0.002970
83,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.662840,0.200000,0.103612,0.115000,0.091929,0.045000,0.047277,0.027518,0.095000,0.146400,0.075062,-0.005752,-0.079643,-0.035000
84,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.554650,0.101326,0.082378,0.087701,0.045000,0.026000,0.015000,0.061342,0.139984,0.083206,-0.010210,-0.059576,-0.024072
85,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.366615,0.800000,0.147600,0.075000,0.111735,0.031179,0.058227,0.034465,0.055000,0.133564,0.103611,0.010029,-0.080000,-0.024211
86,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.091536,0.373393,0.119072,0.115000,0.102710,0.045000,0.027854,0.049137,0.087558,0.112855,0.075000,0.015634,-0.053470,-0.035000
87,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.865690,0.624497,0.147600,0.089716,0.083200,0.022274,0.026000,0.030247,0.055000,0.146400,0.079534,-0.004649,-0.080000,-0.023139
88,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.113203,0.509809,0.126570,0.105926,0.124800,0.040608,0.039584,0.036875,0.090686,0.115269,0.093070,0.018580,-0.040000,-0.030571
89,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.881723,0.505230,0.104559,0.081126,0.124800,0.011728,0.061023,0.055000,0.074083,0.146400,0.100493,0.002671,-0.073198,-0.035000
90,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.782772,0.101289,0.115000,0.106134,0.045000,0.031860,0.020079,0.087572,0.146400,0.079663,-0.004344,-0.069631,-0.035000
91,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.112130,0.089241,0.119651,0.042331,0.034270,0.039312,0.069924,0.130121,0.090118,0.002395,-0.040000,-0.035000
92,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.100371,0.079354,0.104585,0.045000,0.064445,0.055000,0.085595,0.146400,0.105970,0.003003,-0.080000,-0.000740
93,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.894373,0.522011,0.131240,0.079178,0.102570,0.021122,0.058498,0.032077,0.095000,0.142418,0.113336,0.010103,-0.080000,-0.035000
94,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.601778,0.205221,0.147600,0.115000,0.115647,0.037149,0.057514,0.015000,0.059047,0.129583,0.089671,0.007836,-0.080000,-0.022478
95,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.144647,0.108396,0.107707,0.045000,0.026000,0.048223,0.092044,0.146400,0.109531,0.024738,-0.049557,-0.021617
96,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.105272,0.098757,0.089273,0.045000,0.053316,0.054388,0.079036,0.113811,0.075000,0.025000,-0.069361,-0.021473
97,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.896413,0.278012,0.130542,0.096488,0.098820,0.041546,0.026000,0.015000,0.094856,0.113041,0.075000,0.025000,-0.046960,-0.016032
98,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.683763,0.800000,0.121838,0.087737,0.098417,0.045000,0.047835,0.045002,0.081860,0.140079,0.075000,-0.003970,-0.066761,0.004622
99,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.590299,0.108083,0.115000,0.121940,0.024324,0.029439,0.050565,0.064181,0.121782,0.086007,-0.001689,-0.075598,-0.024198
100,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.679944,0.800000,0.098646,0.114046,0.083200,0.030563,0.066000,0.037895,0.085796,0.134185,0.091316,0.019005,-0.062091,-0.033559
101,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.614991,0.141373,0.107811,0.083200,0.013751,0.059004,0.055000,0.093215,0.146400,0.098884,-0.015000,-0.074549,-0.016757
102,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.960038,0.383508,0.098400,0.075000,0.120994,0.021663,0.027899,0.015000,0.066643,0.146400,0.101560,0.001287,-0.058251,-0.035000
103,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.424923,0.583689,0.098400,0.102304,0.114970,0.040937,0.029455,0.026892,0.055000,0.146400,0.112593,0.009675,-0.061645,-0.009454
104,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.476251,0.124336,0.081525,0.089463,0.041063,0.066000,0.055000,0.090195,0.138187,0.080287,0.011830,-0.080000,-0.014553
105,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.596912,0.200000,0.145171,0.097326,0.099667,0.014584,0.066000,0.051414,0.081804,0.132313,0.085090,0.016039,-0.045332,-0.035000
106,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.466193,0.200000,0.098400,0.077187,0.113851,0.025576,0.048561,0.049725,0.094515,0.121248,0.109903,0.016417,-0.040000,-0.035000
107,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.099473,0.204823,0.120734,0.106133,0.101240,0.045000,0.045430,0.015753,0.076763,0.146400,0.095467,0.025000,-0.064498,-0.022288
108,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.850997,0.781857,0.098400,0.115000,0.100677,0.005000,0.043884,0.037975,0.094613,0.146400,0.115000,0.001496,-0.067966,-0.010598
109,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.467317,0.117349,0.115000,0.100077,0.033516,0.026000,0.055000,0.070535,0.129131,0.080966,0.014073,-0.040000,-0.031638
110,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.060066,0.553716,0.098400,0.114147,0.110319,0.023404,0.066000,0.035268,0.071359,0.104988,0.075000,0.025000,-0.066981,-0.030971
111,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.496019,0.147600,0.101001,0.103215,0.005000,0.056622,0.034260,0.095000,0.112380,0.114613,0.025000,-0.040000,-0.035000
112,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.295631,0.114915,0.090484,0.122943,0.045000,0.048254,0.032814,0.055000,0.146400,0.106994,-0.014884,-0.058467,-0.010471
113,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.097992,0.527488,0.107860,0.075000,0.113702,0.045000,0.043228,0.055000,0.055000,0.133307,0.075327,-0.014073,-0.040865,-0.029113
114,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.800727,0.213529,0.141552,0.115000,0.121861,0.012390,0.066000,0.052127,0.055000,0.097600,0.110437,-0.014726,-0.080000,-0.018508
115,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.437920,0.119265,0.115000,0.095269,0.005000,0.026000,0.030567,0.095000,0.146400,0.101250,-0.001844,-0.080000,-0.019305
116,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.147600,0.114075,0.118086,0.043248,0.040178,0.055000,0.055000,0.146400,0.100048,0.011410,-0.055687,-0.005668
117,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.399035,0.200000,0.098400,0.077247,0.107893,0.006526,0.027522,0.015000,0.085953,0.139355,0.115000,0.025000,-0.058297,-0.002635
118,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.499231,0.438192,0.121739,0.109715,0.095809,0.045000,0.064287,0.021501,0.067393,0.134807,0.096057,-0.012363,-0.072119,-0.024560
119,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.192396,0.241371,0.147600,0.112576,0.083200,0.045000,0.060396,0.042243,0.058931,0.119399,0.115000,0.025000,-0.080000,-0.025439
120,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.694002,0.640306,0.131242,0.091822,0.124800,0.045000,0.040924,0.026468,0.076608,0.146400,0.091559,0.002512,-0.040000,-0.030232
121,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.873559,0.319077,0.098400,0.108725,0.120900,0.005000,0.026000,0.015357,0.095000,0.097600,0.107453,0.011702,-0.063641,-0.013020
122,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.259622,0.200000,0.119336,0.109867,0.124800,0.045000,0.037918,0.015000,0.058154,0.111764,0.115000,0.004362,-0.049044,-0.012578
123,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.142213,0.088226,0.091002,0.029330,0.066000,0.017713,0.062946,0.146400,0.090798,0.008238,-0.051608,-0.031961
124,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.800000,0.132613,0.101094,0.083200,0.022352,0.066000,0.032111,0.077498,0.146400,0.078089,0.018379,-0.045084,-0.013578
125,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.103556,0.115000,0.107057,0.044632,0.066000,0.017258,0.083569,0.108677,0.115000,0.025000,-0.080000,-0.035000
126,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.566491,0.560091,0.098400,0.085763,0.107666,0.005000,0.049010,0.024457,0.079897,0.137447,0.075000,0.008026,-0.040000,-0.035000
127,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.880075,0.252929,0.098400,0.115000,0.109076,0.019402,0.054603,0.055000,0.073598,0.131696,0.096790,-0.012686,-0.072059,0.002624
128,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.278609,0.143961,0.115000,0.121735,0.005000,0.041474,0.035766,0.055000,0.146400,0.075000,0.013617,-0.050425,-0.030143
129,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.500000,0.200000,0.147600,0.100939,0.105218,0.045000,0.066000,0.023938,0.059893,0.121313,0.115000,0.008275,-0.076695,-0.000042
130,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.341613,0.280343,0.116342,0.088594,0.110626,0.005000,0.065607,0.018374,0.064261,0.120951,0.081550,0.020071,-0.073218,-0.000706
131,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.113878,0.778924,0.098400,0.092417,0.113359,0.005000,0.035062,0.038314,0.055000,0.141351,0.096450,0.006782,-0.061371,-0.001369
132,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.578264,0.200000,0.107466,0.096255,0.097314,0.005813,0.066000,0.055000,0.076541,0.116784,0.079524,-0.010362,-0.060075,-0.014247
133,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.620376,0.098400,0.077417,0.119830,0.008247,0.054046,0.034434,0.055000,0.146400,0.075000,0.024201,-0.078523,-0.034765
134,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.752213,0.200000,0.098400,0.088642,0.121303,0.040280,0.035456,0.055000,0.095000,0.103272,0.084241,0.013394,-0.044118,-0.035000
135,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.200000,0.200000,0.113445,0.107263,0.123989,0.040278,0.044105,0.019856,0.057553,0.145646,0.103184,-0.000754,-0.077881,-0.035000
