trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
14,-9.494581,,-2.290559,-0.458112,0.284263,1.000000,1.304214,0.720994,0.139272,0.076264,0.104256,0.018691,0.059866,0.000815,0.056512,0.142484,0.095718,0.025170,-0.047327,0.002847
15,-10.000000,,-1.324240,-0.264848,1.006536,0.000000,1.271760,0.792862,0.143264,0.075923,0.108005,0.014668,0.050346,0.000906,0.054486,0.134500,0.101650,0.027025,-0.038991,0.008250
16,-10.000000,,-0.261039,-0.052208,2.476981,0.000000,1.319873,0.780141,0.140906,0.078544,0.102244,0.026677,0.059352,-0.010097,0.046399,0.139791,0.107880,0.037216,-0.033438,-0.000591
17,-9.494028,,-2.014245,-0.402849,0.261474,1.000000,1.295210,0.685927,0.127043,0.079686,0.102069,0.013488,0.055184,-0.000770,0.072296,0.158922,0.094008,0.030633,-0.032756,0.000796
18,-9.493301,,-1.650432,-0.330086,0.260414,1.000000,1.371177,0.656314,0.143713,0.075420,0.111452,0.011558,0.054959,-0.004188,0.066177,0.145376,0.097947,0.037984,-0.038883,0.011017
19,-9.493889,,-1.944550,-0.388910,0.286432,1.000000,1.279231,0.690248,0.131629,0.078395,0.106102,0.017107,0.062860,-0.010285,0.049016,0.152684,0.104698,0.039825,-0.040131,0.000268
20,-10.000000,,-1.436062,-0.287212,0.720934,0.000000,1.132335,0.740494,0.135888,0.073742,0.099584,0.014358,0.056087,-0.007164,0.054173,0.137268,0.108688,0.034898,-0.038473,0.007338
21,-10.000000,,-0.552811,-0.110562,1.052831,0.000000,1.469089,0.603390,0.121325,0.088061,0.105219,0.014044,0.059059,0.004266,0.050655,0.143489,0.102884,0.037050,-0.038621,-0.000232
22,-9.495185,,-2.592468,-0.518494,0.274319,1.000000,1.439489,0.721815,0.135051,0.069249,0.102184,0.019446,0.057867,-0.002162,0.060807,0.153179,0.093191,0.028065,-0.040139,-0.004647
23,-9.492101,,-1.050670,-0.210134,0.296576,1.000000,1.266389,0.620431,0.131619,0.074922,0.112825,0.015911,0.057127,-0.002987,0.054622,0.132883,0.102817,0.037127,-0.041910,0.003861
24,-10.000000,,-0.436415,-0.087283,2.498935,0.000000,1.362232,0.709999,0.128164,0.084427,0.107381,0.012770,0.056574,-0.006807,0.059709,0.149675,0.096255,0.037922,-0.037150,0.009075
25,-10.000000,,-0.477708,-0.095542,1.689726,0.000000,0.967541,0.540876,0.131902,0.072231,0.107031,0.017751,0.054570,-0.004339,0.058195,0.158907,0.098235,0.039379,-0.036731,0.007646
26,-10.000000,,-1.187559,-0.237512,0.913251,0.000000,1.297913,0.592494,0.146132,0.083783,0.103993,0.005698,0.053595,0.002958,0.060830,0.146251,0.095972,0.036071,-0.042711,0.014956
27,-9.491336,,-0.668211,-0.133642,0.247907,1.000000,1.296263,0.537006,0.137847,0.074909,0.109296,0.009101,0.064878,-0.000440,0.057325,0.136440,0.096727,0.036090,-0.030965,0.011969
28,-10.000000,,-1.359279,-0.271856,1.357498,0.000000,1.354359,0.757917,0.129970,0.082521,0.106211,0.010670,0.067750,-0.011247,0.057117,0.152767,0.094497,0.030702,-0.042299,0.011573
29,-10.000000,,-0.912730,-0.182546,1.978750,0.000000,1.587642,0.736411,0.142728,0.068902,0.102731,0.001210,0.060654,-0.005292,0.059188,0.144315,0.104330,0.039726,-0.038160,0.007901
30,-10.000000,,-0.381927,-0.076385,2.692844,0.000000,1.271904,0.787220,0.136561,0.070807,0.103073,0.024021,0.058351,-0.005677,0.055262,0.147881,0.103539,0.039953,-0.038764,0.009309
31,-10.000000,,-0.456988,-0.091398,1.274090,0.000000,1.460349,0.704778,0.137673,0.086419,0.108727,0.018812,0.057278,-0.009203,0.059437,0.146173,0.097931,0.031532,-0.044321,0.015213
32,-10.000000,,-1.308349,-0.261670,0.915398,0.000000,1.493837,0.654097,0.138363,0.071490,0.104907,0.016068,0.062855,0.003014,0.065270,0.139036,0.090962,0.033507,-0.042770,0.013971
33,-10.000000,,-0.470254,-0.094051,2.327963,0.000000,1.275813,0.754539,0.124742,0.080401,0.118021,0.013849,0.051179,-0.008448,0.057337,0.144197,0.098210,0.036572,-0.042605,0.009252
34,-10.000000,,-0.153532,-0.030706,1.818200,0.000000,1.213397,0.606053,0.136578,0.071991,0.109232,0.011720,0.055787,0.002016,0.053283,0.141574,0.099693,0.037759,-0.038384,-0.002458
35,-9.492159,,-1.079535,-0.215907,0.241182,1.000000,1.275700,0.387920,0.141470,0.078764,0.108464,0.010246,0.055440,0.002199,0.056843,0.141989,0.088154,0.031580,-0.030591,0.006744
36,-9.492468,,-1.233845,-0.246769,0.283298,1.000000,1.280291,0.620435,0.131613,0.073472,0.118963,0.013894,0.065036,-0.001229,0.051092,0.136755,0.097031,0.039251,-0.034922,0.010476
37,-9.493695,,-1.847743,-0.369549,0.233277,1.000000,1.199615,0.475868,0.137557,0.076641,0.109598,0.007717,0.060235,-0.005590,0.060599,0.129685,0.089255,0.032903,-0.036442,0.012206
38,-9.999629,6.327586,0.037094,0.007419,2.685154,0.000000,1.119886,0.557490,0.135698,0.068638,0.110238,0.013037,0.054721,0.002322,0.046144,0.138524,0.094085,0.031848,-0.044480,0.012718
39,-9.491422,,-0.710952,-0.142190,0.285606,1.000000,1.248116,0.576564,0.125186,0.070210,0.110123,0.018997,0.057236,-0.001682,0.049994,0.140642,0.096660,0.039995,-0.037357,0.011220
40,-10.000000,,-0.467838,-0.093568,1.789256,0.000000,1.288872,0.464779,0.136837,0.079006,0.104812,0.006338,0.054427,-0.003234,0.057926,0.138838,0.101486,0.038986,-0.033827,0.009331
41,-9.490473,,-0.236652,-0.047330,0.475148,1.000000,1.280529,0.530558,0.128757,0.076809,0.105677,0.008302,0.057616,-0.002713,0.051121,0.142200,0.100690,0.038332,-0.030419,0.002784
42,-9.490506,,-0.252900,-0.050580,0.216731,1.000000,1.380763,0.519656,0.143570,0.068379,0.107112,0.009581,0.058722,0.000516,0.054315,0.136722,0.094849,0.038651,-0.037011,0.001769
43,-9.490151,,-0.075273,-0.015055,0.322706,1.000000,1.474569,0.551513,0.141658,0.079319,0.109321,0.014986,0.067568,-0.010419,0.057671,0.148286,0.104348,0.038162,-0.030893,-0.000444
44,-9.999752,9.349856,0.024844,0.004969,2.606551,0.000000,1.063727,0.521802,0.142958,0.070930,0.113098,0.015568,0.061745,0.010241,0.059191,0.137075,0.094821,0.029014,-0.032671,0.010155
45,-10.582690,22.859775,0.038539,0.007708,0.245064,1.000000,1.357577,0.493221,0.134163,0.074048,0.103680,0.017748,0.062558,-0.004066,0.047387,0.137500,0.092141,0.034470,-0.031697,-0.007654
46,-6.879848,3.250151,0.296191,0.059238,0.221555,1.000000,1.336520,0.515938,0.135334,0.067309,0.108251,0.005302,0.060725,-0.001194,0.059790,0.132407,0.098931,0.035773,-0.034555,0.012814
47,-9.997423,1.680588,0.257711,0.051542,2.209805,0.000000,1.253690,0.433771,0.147547,0.074529,0.114451,0.016699,0.053645,-0.007088,0.054469,0.141339,0.106199,0.032274,-0.031783,0.001353
48,-10.000000,,-0.500206,-0.100041,2.366048,0.000000,1.286358,0.733453,0.143356,0.076789,0.107555,0.018158,0.058931,-0.009838,0.054195,0.130569,0.100117,0.036880,-0.034976,0.006790
49,-5.307805,2.068170,0.492247,0.098449,0.247783,1.000000,1.372008,0.407098,0.138934,0.069329,0.115543,0.004138,0.061674,-0.008489,0.052769,0.142156,0.096429,0.035647,-0.032774,-0.001804
50,-9.996719,1.862800,0.328140,0.065628,1.264516,0.000000,1.378674,0.511466,0.150215,0.071288,0.104188,0.008595,0.061200,-0.006398,0.047945,0.142456,0.099608,0.032451,-0.031374,0.003043
51,-6.409390,4.400982,0.211933,0.042387,0.249535,1.000000,1.312718,0.455967,0.131675,0.081026,0.105395,0.011710,0.063784,-0.002336,0.050503,0.134873,0.110417,0.039957,-0.036850,0.003415
52,-9.493517,,-1.758340,-0.351668,0.694365,1.000000,1.476843,0.667639,0.151371,0.085797,0.111814,0.025884,0.050594,-0.005850,0.053354,0.139470,0.103320,0.039800,-0.031446,-0.003264
53,-8.021224,8.918969,0.107099,0.021420,0.184444,1.000000,1.448277,0.513345,0.136237,0.078487,0.119237,0.016924,0.058872,-0.005572,0.063112,0.142796,0.093536,0.035090,-0.035849,0.007469
54,-8.967752,12.562906,0.081458,0.016292,0.174493,1.000000,1.769651,0.530364,0.141757,0.083026,0.105439,0.012422,0.056098,-0.010862,0.054901,0.161299,0.098131,0.035322,-0.035830,0.005350
55,-5.229704,1.292666,0.845214,0.169043,0.178644,1.000000,1.609403,0.422444,0.131435,0.076202,0.114493,0.012568,0.064420,-0.005759,0.052402,0.155460,0.105126,0.035017,-0.034219,0.004260
56,-10.000000,,-1.260165,-0.252033,0.664637,0.000000,1.582470,0.606286,0.131744,0.081065,0.119846,0.016355,0.061137,-0.004203,0.060286,0.150457,0.101945,0.038346,-0.045682,0.010744
57,-6.154634,1.930751,0.505354,0.101071,0.179457,1.000000,1.502544,0.481320,0.140499,0.076323,0.106695,0.008916,0.056783,-0.007105,0.058963,0.150409,0.099699,0.033704,-0.038806,-0.002511
58,-10.000000,,-0.143358,-0.028672,0.584512,0.000000,1.327222,0.438406,0.139721,0.069976,0.116920,0.016709,0.069814,0.000483,0.054362,0.138255,0.106069,0.036533,-0.037981,0.003393
59,-5.921057,1.916718,0.546982,0.109396,0.209225,1.000000,1.568620,0.462843,0.122919,0.075326,0.120000,0.002751,0.066142,-0.004386,0.067103,0.147851,0.102597,0.036634,-0.035483,-0.007207
60,-6.267255,2.620957,0.466817,0.093363,0.349869,1.000000,1.442518,0.476637,0.138295,0.066380,0.114162,0.005196,0.069975,0.002929,0.053351,0.140075,0.101176,0.038612,-0.040708,0.006741
61,-9.996599,2.764129,0.340077,0.068015,0.963705,0.000000,1.422977,0.437836,0.147431,0.070781,0.113031,0.000092,0.060058,0.005145,0.049355,0.147159,0.102652,0.035926,-0.032827,0.003876
62,-5.449606,1.630085,0.538577,0.107715,0.207597,1.000000,1.371833,0.427785,0.130431,0.076532,0.113971,0.011556,0.069600,-0.007261,0.049392,0.148781,0.104660,0.029539,-0.046222,0.005784
63,-9.994977,1.135104,0.502313,0.100463,1.753478,0.000000,1.552719,0.310499,0.134732,0.076067,0.112098,0.016083,0.058031,-0.009401,0.053985,0.144625,0.102442,0.038763,-0.031699,0.011271
64,-4.092390,1.166610,0.983216,0.196643,0.214014,1.000000,1.453845,0.330928,0.143212,0.070569,0.116004,0.009430,0.056944,-0.006611,0.045020,0.132749,0.097966,0.039406,-0.031258,0.002256
65,-9.995859,1.047796,0.414086,0.082817,2.021678,0.000000,1.303613,0.404118,0.131655,0.076627,0.116447,0.010438,0.063956,-0.008782,0.046579,0.141589,0.103735,0.039619,-0.039828,-0.004521
66,-5.197683,0.821354,1.248441,0.249688,0.147667,1.000000,1.648849,0.433334,0.134322,0.078124,0.112470,0.001236,0.059815,-0.002816,0.058528,0.137340,0.109755,0.032995,-0.043777,0.001070
67,-7.413790,6.909298,0.138011,0.027602,0.215281,1.000000,1.413599,0.496455,0.146224,0.080488,0.112928,0.012252,0.050676,-0.011161,0.047190,0.144317,0.107665,0.034844,-0.034525,0.000255
68,-6.319435,3.853786,0.252455,0.050491,0.255853,1.000000,1.325239,0.459064,0.137314,0.072088,0.108671,0.008130,0.064869,0.004544,0.050201,0.149502,0.102540,0.032382,-0.039565,0.001972
69,-5.347073,2.008366,0.532671,0.106534,0.226464,1.000000,1.427646,0.415038,0.131629,0.074545,0.116265,0.001787,0.051491,0.006531,0.051398,0.137934,0.100104,0.040000,-0.041449,0.004286
70,-3.270884,0.985793,0.935744,0.187149,0.147441,1.000000,1.441227,0.265856,0.125872,0.078656,0.118737,0.010489,0.063722,-0.006935,0.043502,0.143782,0.104176,0.039999,-0.030614,0.004497
71,-3.981014,1.198051,0.722702,0.144540,0.220233,1.000000,1.196456,0.316771,0.138667,0.069142,0.116506,0.008502,0.069845,-0.017886,0.045884,0.142832,0.101582,0.038335,-0.043036,-0.011369
72,-9.995217,0.891123,0.478272,0.095654,2.114469,0.000000,1.418562,0.324439,0.143104,0.073975,0.114117,0.015882,0.052456,-0.006779,0.042678,0.124315,0.103692,0.039226,-0.037374,0.000973
73,-3.312270,0.952969,0.982377,0.196475,0.141311,1.000000,1.540284,0.270284,0.142480,0.075418,0.118874,0.000291,0.065797,-0.003188,0.050056,0.127218,0.093992,0.039239,-0.040212,-0.004055
74,-5.656537,1.676386,0.582153,0.116431,0.201297,1.000000,1.620117,0.445005,0.127434,0.070198,0.117935,0.003559,0.061951,-0.001645,0.050976,0.139946,0.108965,0.035087,-0.034902,-0.005936
75,-3.760725,0.881177,1.209612,0.241922,0.142818,1.000000,1.605901,0.312972,0.150403,0.079516,0.111330,0.011568,0.057149,-0.014405,0.047315,0.148256,0.100173,0.035591,-0.040207,-0.005197
76,-9.492633,,-1.316253,-0.263251,0.258232,1.000000,1.374827,0.621702,0.129273,0.072318,0.116913,0.013184,0.060408,0.001494,0.050335,0.134007,0.106902,0.029853,-0.035644,0.003700
77,-4.164580,1.391926,0.732594,0.146519,0.195659,1.000000,1.512252,0.328546,0.130939,0.072739,0.119996,0.011920,0.058115,-0.003926,0.046045,0.143396,0.098757,0.035105,-0.031248,0.003190
78,-9.997438,1.713257,0.256183,0.051237,1.833254,0.000000,1.170659,0.318920,0.122963,0.075967,0.119533,0.002406,0.064724,-0.013511,0.044301,0.150972,0.095684,0.038545,-0.032628,0.008958
79,-7.073440,3.840290,0.238191,0.047638,0.220731,1.000000,1.500125,0.520561,0.122570,0.074438,0.109315,0.007656,0.058294,0.000002,0.048222,0.140361,0.104023,0.039808,-0.038782,0.000499
80,-3.098664,0.976983,1.044870,0.208974,0.139315,1.000000,1.658691,0.253837,0.131811,0.075286,0.116525,0.012784,0.069489,-0.013436,0.054434,0.137968,0.111010,0.038376,-0.030001,0.001461
81,-3.612150,0.947410,1.022354,0.204471,0.144117,1.000000,1.477604,0.295282,0.131112,0.077782,0.119982,0.000877,0.066222,-0.005199,0.042776,0.133394,0.097904,0.037369,-0.040589,0.008836
82,-3.111759,1.109053,0.926327,0.185265,0.120725,1.000000,1.757623,0.250373,0.141902,0.085074,0.115249,0.000708,0.058122,-0.005337,0.051466,0.138591,0.092560,0.039540,-0.035918,-0.004413
83,-3.466899,0.875340,1.187210,0.237442,0.141706,1.000000,1.655831,0.288023,0.128529,0.071656,0.115631,0.001412,0.057881,-0.008125,0.048983,0.148931,0.115113,0.036832,-0.037205,-0.007996
84,-9.996694,2.771335,0.330643,0.066129,1.106248,0.000000,1.345777,0.468266,0.132007,0.074648,0.119964,0.021509,0.050566,0.002738,0.057650,0.150603,0.108387,0.031523,-0.034213,0.000068
85,-3.413527,1.093659,0.866472,0.173294,0.160109,1.000000,1.430522,0.274067,0.136029,0.076644,0.117709,0.000109,0.056534,-0.009937,0.043661,0.125983,0.089337,0.036855,-0.038421,0.001416
86,-2.772129,1.117935,0.789012,0.157802,0.183828,1.000000,1.246265,0.218298,0.147020,0.074108,0.113086,0.001105,0.064578,-0.007033,0.048871,0.131700,0.099894,0.039963,-0.034548,0.005832
87,-2.813040,1.542566,0.597801,0.119560,0.161494,1.000000,1.378438,0.211216,0.132178,0.064984,0.116211,0.001917,0.059251,-0.000834,0.051816,0.142349,0.101782,0.038459,-0.042611,-0.001222
88,-3.511190,0.902536,1.097193,0.219439,0.147993,1.000000,1.479060,0.289049,0.135752,0.075770,0.117254,0.008675,0.065910,-0.014560,0.051378,0.143136,0.096079,0.039999,-0.040461,-0.003288
89,-3.889902,1.138663,0.840800,0.168160,0.244376,1.000000,1.278745,0.313677,0.145794,0.075374,0.116318,0.006583,0.063939,-0.007253,0.046396,0.137757,0.105443,0.039340,-0.049880,-0.007561
90,-2.725927,1.160969,0.683482,0.136696,0.183049,1.000000,1.157339,0.213005,0.121349,0.077213,0.114547,0.009366,0.068151,-0.011003,0.048784,0.135055,0.097161,0.039994,-0.032225,0.000974
91,-5.588698,1.812698,0.520996,0.104199,0.288095,1.000000,1.414019,0.435047,0.126499,0.064438,0.113206,0.004921,0.064663,-0.010826,0.053326,0.136686,0.100477,0.031493,-0.051729,-0.003820
92,-3.264758,0.835718,1.114335,0.222867,0.131023,1.000000,1.581167,0.270439,0.146336,0.072445,0.102470,0.003693,0.058415,-0.005726,0.048955,0.127114,0.106663,0.039773,-0.039404,-0.000348
93,-4.551106,0.771579,1.480067,0.296013,0.145223,1.000000,1.623148,0.382623,0.151463,0.073147,0.119991,0.004449,0.065015,-0.002152,0.047663,0.131220,0.101717,0.038977,-0.039214,0.010129
94,-2.918000,1.908687,0.527557,0.105511,0.141282,1.000000,1.315081,0.212746,0.146121,0.078336,0.116879,0.000041,0.060554,-0.010709,0.050864,0.137656,0.099023,0.032835,-0.030154,0.004757
95,-9.996744,2.231402,0.325638,0.065128,1.368204,0.000000,1.241655,0.367296,0.149691,0.060000,0.119965,0.006744,0.059825,-0.007418,0.047874,0.135261,0.106285,0.039778,-0.034502,0.000931
96,-9.999371,2.958220,0.062913,0.012583,2.804405,0.000000,1.201797,0.501397,0.135732,0.075906,0.116787,0.000166,0.065028,-0.002478,0.057022,0.136204,0.103260,0.039071,-0.030777,0.009831
97,-2.985698,1.034292,0.842747,0.168549,0.138785,1.000000,1.472667,0.239670,0.142562,0.073844,0.115492,0.000374,0.069085,-0.009473,0.050998,0.136933,0.106163,0.036337,-0.031836,0.002672
98,-9.999138,2.753981,0.086179,0.017236,2.672512,0.000000,1.015465,0.350800,0.138093,0.073761,0.117844,0.003488,0.069685,-0.002981,0.040711,0.132317,0.103303,0.039848,-0.034165,-0.001452
99,-4.094477,0.844077,1.178991,0.235798,0.149144,1.000000,1.551701,0.340654,0.145964,0.071597,0.108874,0.000020,0.068472,-0.001781,0.059726,0.132610,0.105719,0.030293,-0.033487,0.004420
100,-9.995476,1.173804,0.452366,0.090473,1.522884,0.000000,1.050526,0.319345,0.133967,0.086513,0.113727,0.000686,0.063742,0.000530,0.041005,0.146603,0.111921,0.036995,-0.031308,0.009464
101,-5.406875,1.693556,0.509529,0.101906,0.215335,1.000000,1.469724,0.423959,0.125612,0.093272,0.115793,0.000122,0.066124,-0.016163,0.048626,0.125906,0.099477,0.032179,-0.037879,0.000247
102,-2.928620,2.171659,0.448517,0.089703,0.161176,1.000000,1.158762,0.208519,0.149044,0.072472,0.112714,0.006053,0.059351,-0.008239,0.042981,0.140459,0.106781,0.035705,-0.034822,0.006566
103,-5.084490,1.437647,0.798166,0.159633,0.197811,1.000000,1.591614,0.405617,0.142212,0.082412,0.102523,0.003871,0.066874,0.002387,0.053500,0.130159,0.111383,0.028434,-0.030008,0.007113
104,-3.445686,1.901803,0.469888,0.093978,0.240016,1.000000,1.277708,0.256225,0.128526,0.078380,0.111370,0.008111,0.067255,0.000429,0.042342,0.148511,0.101126,0.038348,-0.034935,0.009371
105,-9.996962,2.325465,0.303798,0.060760,1.057352,0.000000,1.037967,0.230452,0.144860,0.077125,0.113865,0.000102,0.065989,-0.010596,0.048119,0.126229,0.107277,0.029003,-0.032364,0.008216
106,-3.132224,1.142720,0.700952,0.140190,0.260115,1.000000,1.072795,0.246440,0.138789,0.081639,0.119586,0.012619,0.063318,-0.017381,0.058164,0.134542,0.097754,0.039985,-0.031441,-0.002413
107,-10.000000,,-0.066686,-0.013337,0.611229,0.000000,1.335522,0.447674,0.126599,0.074646,0.118771,0.008816,0.055037,-0.009971,0.042138,0.129976,0.107093,0.039755,-0.031945,0.010522
108,-9.995859,2.117491,0.414084,0.082817,0.316482,0.000000,1.214952,0.292029,0.119960,0.073010,0.115083,0.018407,0.058528,-0.013954,0.046972,0.153849,0.104125,0.039992,-0.046643,-0.005104
109,-3.356274,1.874152,0.464740,0.092948,0.222362,1.000000,1.139451,0.249079,0.130235,0.077168,0.117102,0.000139,0.065829,-0.013056,0.047477,0.129336,0.092209,0.038043,-0.035006,-0.002359
110,-3.478169,1.058427,0.891236,0.178247,0.149923,1.000000,1.467626,0.280547,0.133512,0.060310,0.119999,0.009330,0.066465,-0.016264,0.055665,0.155309,0.097746,0.039708,-0.030528,0.005625
111,-2.672965,1.186559,0.846073,0.169215,0.141200,1.000000,1.309868,0.210950,0.154579,0.084307,0.119803,0.008714,0.061923,-0.018925,0.050087,0.139405,0.111239,0.039984,-0.030579,-0.000868
112,-2.918905,1.243006,0.690450,0.138090,0.184584,1.000000,1.185022,0.228019,0.133394,0.078726,0.111417,0.004047,0.058954,-0.010149,0.056218,0.137954,0.102296,0.037808,-0.034046,0.001382
113,-9.999934,18.369206,0.006620,0.001324,2.827390,0.000000,0.848989,0.416082,0.126884,0.077327,0.115432,0.019462,0.062346,-0.008581,0.052266,0.142680,0.096703,0.037071,-0.035246,0.000021
114,-9.997450,2.238266,0.254980,0.050996,1.597174,0.000000,1.188961,0.294204,0.143423,0.079811,0.101663,0.005277,0.064487,-0.014447,0.051839,0.146050,0.111001,0.030488,-0.033790,0.010340
115,-2.947614,1.595298,0.580992,0.116198,0.185012,1.000000,1.183156,0.222391,0.142263,0.063055,0.115028,0.006426,0.069645,-0.001667,0.043134,0.136057,0.110562,0.028758,-0.031723,0.004554
116,-2.700790,1.085807,0.802322,0.160464,0.178025,1.000000,1.163621,0.214031,0.139508,0.068118,0.116070,0.010844,0.062019,-0.009504,0.040130,0.142868,0.104077,0.037931,-0.030290,0.001648
117,-2.717843,1.589429,0.587230,0.117446,0.145577,1.000000,1.321057,0.204127,0.130327,0.076229,0.114175,0.002690,0.068939,-0.003727,0.044792,0.134139,0.092665,0.034870,-0.036255,-0.002477
118,-10.000000,,-0.009293,-0.001859,1.895060,0.000000,0.998649,0.303785,0.151877,0.068771,0.108012,0.007049,0.068478,-0.015722,0.050851,0.142174,0.098377,0.034998,-0.038840,0.005007
119,-9.999581,9.223968,0.041910,0.008382,2.142339,0.000000,0.870678,0.285635,0.146209,0.091300,0.109104,0.000257,0.066941,-0.013999,0.040806,0.137608,0.096185,0.036151,-0.030054,-0.001919
120,-3.332640,1.097932,0.838826,0.167765,0.198027,1.000000,1.275035,0.267549,0.148520,0.069489,0.119363,0.009758,0.059870,-0.019372,0.047772,0.149969,0.110545,0.031026,-0.030121,0.006412
121,-3.233950,1.075477,0.846379,0.169276,0.147454,1.000000,1.359242,0.259306,0.137112,0.074990,0.118984,0.003671,0.067561,-0.016007,0.059938,0.120456,0.108905,0.034249,-0.034700,-0.000894
122,-9.995378,1.005457,0.462229,0.092446,2.181724,0.000000,1.414698,0.332720,0.150977,0.073845,0.119669,0.010627,0.056336,-0.016666,0.045130,0.140205,0.110122,0.038781,-0.039142,0.001508
123,-9.995814,1.699914,0.418645,0.083729,0.872032,0.000000,1.091608,0.240393,0.139617,0.080184,0.110703,0.006712,0.060970,-0.016369,0.048912,0.138500,0.102220,0.037176,-0.040285,-0.003265
124,-4.839952,1.230223,0.807581,0.161516,0.301343,1.000000,1.333060,0.388276,0.140035,0.077916,0.112543,0.006817,0.069777,-0.004082,0.048546,0.149484,0.101938,0.037985,-0.043355,0.002258
125,-2.718831,0.971483,0.904690,0.180938,0.192737,1.000000,1.164814,0.218744,0.132903,0.074815,0.118719,0.010020,0.067150,-0.019519,0.040000,0.147751,0.105370,0.036827,-0.039856,-0.011698
126,-2.967860,1.355306,0.720309,0.144062,0.124365,1.000000,1.473913,0.230483,0.149716,0.074011,0.107896,0.000452,0.068690,-0.016786,0.052721,0.139861,0.102858,0.029011,-0.033708,-0.002912
127,-2.624871,1.302055,0.562523,0.112505,0.209184,1.000000,1.107526,0.200655,0.143861,0.077795,0.107027,0.008092,0.068636,-0.016470,0.048129,0.143990,0.097296,0.038901,-0.034037,0.014950
128,-2.580812,1.182051,0.699851,0.139970,0.163899,1.000000,1.309932,0.200308,0.132997,0.071547,0.117078,0.001829,0.061882,-0.014945,0.043253,0.140519,0.093570,0.037841,-0.030937,-0.000009
129,-9.995951,0.969558,0.404945,0.080989,2.162063,0.000000,1.248365,0.394891,0.138203,0.082983,0.117210,0.003292,0.059686,-0.010067,0.048831,0.135808,0.108452,0.037088,-0.047198,0.004860
130,-3.019036,1.335098,0.731277,0.146255,0.234072,1.000000,1.182987,0.234575,0.157891,0.070550,0.117072,0.011162,0.065976,-0.019810,0.045123,0.144925,0.113366,0.039358,-0.043105,-0.002655
131,-9.999080,11.265628,0.091964,0.018393,0.360855,0.000000,1.304524,0.319642,0.156111,0.071520,0.119700,0.014344,0.059032,-0.005289,0.045849,0.135268,0.107228,0.039858,-0.034562,-0.006910
