trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
14,-2.162568,0.259608,1.845498,0.369100,0.072639,1.000000,1.990000,0.200000,0.164620,0.105030,0.097605,-0.005015,0.065426,-0.021942,0.031725,0.122118,0.080222,0.026150,-0.043018,-0.026998
15,-2.140482,0.245315,1.964102,0.392820,0.076826,1.000000,1.990000,0.200000,0.155218,0.105001,0.101810,-0.005383,0.068055,-0.017293,0.031220,0.113485,0.091214,0.035863,-0.051969,-0.018264
16,-2.184742,0.200903,1.720161,0.344032,0.100256,1.000000,1.990000,0.200000,0.153943,0.100172,0.108205,-0.016296,0.060816,-0.025601,0.047990,0.109087,0.084658,0.028729,-0.042736,-0.011975
17,-2.179018,0.230715,1.754205,0.350841,0.084724,1.000000,1.990000,0.200000,0.153259,0.111169,0.096396,-0.009113,0.065282,-0.021222,0.042302,0.118282,0.088424,0.025243,-0.042428,-0.011107
18,-2.130490,0.229680,2.002790,0.400558,0.083885,1.000000,1.990000,0.200000,0.153444,0.105367,0.099225,-0.006774,0.055616,-0.027546,0.040650,0.126241,0.080522,0.033013,-0.048567,-0.020708
19,-9.491017,,-0.508634,-0.101727,0.162510,1.000000,1.990000,0.200000,0.154612,0.102486,0.100077,0.002874,0.055524,-0.030759,0.037413,0.118752,0.083873,0.041252,-0.040493,-0.020119
20,-9.490040,,-0.020134,-0.004027,0.152586,1.000000,1.990000,0.200000,0.143828,0.095394,0.084792,-0.000301,0.070123,-0.032291,0.032218,0.111021,0.089924,0.040041,-0.040116,-0.013555
21,-2.196321,0.273488,1.710981,0.342196,0.079454,1.000000,1.990000,0.200000,0.157509,0.099223,0.103866,-0.003286,0.053756,-0.014782,0.040867,0.113210,0.083556,0.030486,-0.054049,-0.025346
22,-2.132712,0.218454,1.974489,0.394898,0.089773,1.000000,1.990000,0.200000,0.158753,0.091527,0.103715,-0.016041,0.062871,-0.035057,0.038998,0.107957,0.089322,0.032551,-0.051404,-0.022424
23,-2.121873,0.207647,2.022069,0.404414,0.085028,1.000000,1.990000,0.200000,0.153306,0.105188,0.096696,-0.011041,0.064858,-0.032796,0.043848,0.115122,0.082868,0.030402,-0.046512,-0.023893
24,-2.115656,0.199363,2.052911,0.410582,0.091609,1.000000,1.990000,0.200000,0.146125,0.111517,0.089445,-0.009460,0.059858,-0.021621,0.038824,0.129645,0.080100,0.032119,-0.061362,-0.026268
25,-2.199200,0.213642,1.658313,0.331663,0.098160,1.000000,1.990000,0.200000,0.164987,0.105436,0.095441,-0.014184,0.064614,-0.014051,0.037396,0.117398,0.082710,0.029756,-0.049078,-0.012224
26,-2.161361,0.256030,1.874674,0.374935,0.079460,1.000000,1.990000,0.200000,0.164117,0.112863,0.100930,-0.002177,0.059044,-0.017158,0.042090,0.131528,0.091353,0.026979,-0.045513,-0.016074
27,-2.140772,0.237431,1.944927,0.388985,0.075262,1.000000,1.990000,0.200000,0.158347,0.112431,0.101463,-0.006459,0.064886,-0.025618,0.037484,0.124862,0.097061,0.022364,-0.044168,-0.025749
28,-2.127957,0.215623,1.990952,0.398190,0.090423,1.000000,1.990000,0.200000,0.151630,0.100968,0.091114,-0.015322,0.065488,-0.021474,0.041410,0.107099,0.090995,0.031002,-0.038221,-0.030381
29,-2.152800,0.239099,1.880350,0.376070,0.072842,1.000000,1.990000,0.200000,0.135794,0.117494,0.104808,-0.004767,0.048205,-0.023564,0.021886,0.133070,0.086337,0.023980,-0.044635,-0.029069
30,-2.189749,0.226189,1.710735,0.342147,0.093140,1.000000,1.990000,0.200000,0.143734,0.092527,0.096738,-0.010779,0.075424,-0.024647,0.046880,0.127350,0.087477,0.024339,-0.057505,-0.030759
31,-2.129450,0.221261,2.018417,0.403683,0.101892,1.000000,1.990000,0.200000,0.156922,0.105439,0.095876,-0.015991,0.064867,-0.027842,0.036710,0.137961,0.072339,0.023097,-0.043337,-0.017187
32,-2.061928,0.179268,2.307167,0.461433,0.089760,1.000000,1.990000,0.200000,0.166976,0.112536,0.107645,-0.013194,0.064339,-0.031182,0.039821,0.115096,0.086574,0.035268,-0.044374,-0.021823
33,-2.193355,0.274841,1.715134,0.343027,0.074550,1.000000,1.990000,0.200000,0.161271,0.103267,0.099764,-0.005961,0.057166,-0.026544,0.031681,0.123424,0.088472,0.023231,-0.043704,-0.015353
34,-2.076474,0.212946,2.253881,0.450776,0.088238,1.000000,1.990000,0.200000,0.168239,0.104929,0.101714,-0.010940,0.059005,-0.019132,0.041681,0.122140,0.084757,0.036195,-0.039701,-0.033894
35,-2.167695,0.209084,1.805401,0.361080,0.094522,1.000000,1.990000,0.200000,0.148255,0.103367,0.094574,-0.010667,0.066546,-0.014215,0.031887,0.127189,0.078885,0.033128,-0.051603,-0.026260
36,-2.049501,0.191053,2.374644,0.474929,0.090149,1.000000,1.990000,0.200000,0.157036,0.108748,0.105475,-0.014323,0.064532,-0.027744,0.038144,0.121333,0.090126,0.039532,-0.039481,-0.024849
37,-2.059797,0.170544,2.312476,0.462495,0.095828,1.000000,1.990000,0.200000,0.162348,0.116818,0.100233,-0.013972,0.062822,-0.026503,0.029796,0.122056,0.075455,0.034394,-0.041660,-0.027013
38,-2.021118,0.154472,2.524234,0.504847,0.113291,1.000000,1.990000,0.200000,0.144245,0.119350,0.097845,-0.020877,0.069722,-0.029044,0.038460,0.120407,0.086698,0.042507,-0.053307,-0.019498
39,-2.127917,0.201838,1.992709,0.398542,0.086347,1.000000,1.990000,0.200000,0.154320,0.108841,0.104088,-0.010796,0.057016,-0.031510,0.042172,0.111543,0.082929,0.028773,-0.054913,-0.024812
40,-2.046035,0.161127,2.426744,0.485349,0.124886,1.000000,1.990000,0.200000,0.159356,0.104731,0.101890,-0.021953,0.064579,-0.036861,0.044926,0.118521,0.076995,0.041417,-0.051541,-0.019415
41,-2.066998,0.178281,2.274511,0.454902,0.086201,1.000000,1.990000,0.200000,0.156106,0.109434,0.107777,-0.011420,0.064616,-0.031030,0.033331,0.123814,0.078521,0.035669,-0.049359,-0.031252
42,-2.084360,0.205586,2.201352,0.440270,0.074744,1.000000,1.990000,0.200000,0.162308,0.113176,0.102305,-0.005247,0.063554,-0.028480,0.050247,0.108714,0.079395,0.032668,-0.056100,-0.028399
43,-2.253358,0.477617,1.695334,0.339067,0.103506,1.000000,1.990000,0.200000,0.154158,0.103680,0.100505,-0.001407,0.063705,-0.025770,0.048789,0.127175,0.090914,0.035807,-0.042897,-0.021147
44,-2.052051,0.212343,2.385494,0.477099,0.099463,1.000000,1.990000,0.200000,0.166166,0.110617,0.102598,-0.018301,0.063100,-0.018661,0.045587,0.117608,0.096207,0.038082,-0.051227,-0.020933
45,-2.156153,0.218372,1.905844,0.381169,0.100801,1.000000,1.990000,0.200000,0.149504,0.102186,0.091593,-0.011688,0.066104,-0.038948,0.042355,0.120982,0.079765,0.041661,-0.052773,-0.007742
46,-2.065583,0.240564,2.336554,0.467311,0.082885,1.000000,1.990000,0.200000,0.153546,0.109122,0.106014,-0.012021,0.065642,-0.025954,0.044580,0.111597,0.099240,0.037629,-0.054264,-0.028665
47,-2.048391,0.136187,2.379402,0.475880,0.124066,1.000000,1.990000,0.200000,0.142193,0.110086,0.097652,-0.022464,0.066927,-0.024945,0.037021,0.117698,0.075854,0.044831,-0.046181,-0.020854
48,-2.100173,0.165870,2.103742,0.420748,0.098548,1.000000,1.990000,0.200000,0.155011,0.111094,0.104838,-0.020338,0.070349,-0.023762,0.033234,0.110238,0.088180,0.034240,-0.054954,-0.017251
49,-1.989381,0.184631,2.741957,0.548391,0.132423,1.000000,1.990000,0.200000,0.165632,0.112998,0.100473,-0.027026,0.063217,-0.025741,0.050133,0.121552,0.091927,0.046047,-0.047257,-0.026455
50,-2.046850,0.158164,2.391830,0.478366,0.116265,1.000000,1.990000,0.200000,0.140820,0.108347,0.107554,-0.023049,0.067180,-0.024268,0.038969,0.130548,0.089270,0.038764,-0.041938,-0.024451
51,-2.035806,0.215451,2.454014,0.490803,0.095232,1.000000,1.990000,0.200000,0.157026,0.115445,0.098792,-0.021591,0.073504,-0.032311,0.038073,0.117308,0.077367,0.022017,-0.049096,-0.026688
52,-2.436818,0.766556,1.124917,0.224983,0.175109,1.000000,1.990000,0.200000,0.155356,0.110593,0.095041,-0.018380,0.067240,-0.027208,0.036649,0.105914,0.090444,0.051580,-0.042430,-0.014188
53,-2.043252,0.177430,2.478799,0.495760,0.133771,1.000000,1.990000,0.200000,0.144718,0.118789,0.097132,-0.025597,0.063618,-0.027047,0.043020,0.124780,0.089700,0.046254,-0.058709,-0.012297
54,-2.047262,0.172607,2.372721,0.474544,0.091206,1.000000,1.990000,0.200000,0.152043,0.117725,0.104892,-0.016069,0.078091,-0.032469,0.045452,0.111510,0.089518,0.033275,-0.049687,-0.021655
55,-2.014244,0.168857,2.540591,0.508118,0.092158,1.000000,1.990000,0.200000,0.157254,0.115702,0.106083,-0.013821,0.064007,-0.036467,0.030902,0.127396,0.077286,0.040400,-0.039818,-0.019370
