trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
25,-2.041998,0.185221,2.419144,0.483829,0.100148,1.000000,1.990000,0.200000,0.156327,0.115605,0.087887,-0.013211,0.064107,-0.010303,0.035396,0.119999,0.079894,0.047509,-0.051558,-0.034819
26,-9.490493,,-0.246459,-0.049292,0.193184,1.000000,1.990000,0.200000,0.153783,0.108273,0.093308,-0.009738,0.051934,-0.011109,0.045570,0.120915,0.081260,0.054500,-0.049020,-0.028054
27,-5.781100,16.375332,0.058240,0.011648,0.160568,1.000000,1.990000,0.200000,0.140459,0.105058,0.100054,0.005338,0.055029,-0.012777,0.035940,0.120254,0.085333,0.041758,-0.048013,-0.032067
28,-2.097459,0.213969,2.169378,0.433876,0.101985,1.000000,1.990000,0.200000,0.137290,0.101052,0.108523,-0.012123,0.057236,-0.020293,0.043254,0.126653,0.082521,0.043921,-0.052531,-0.029358
29,-9.490379,,-0.189368,-0.037874,0.170350,1.000000,1.990000,0.200000,0.146244,0.110490,0.093765,-0.004076,0.057498,-0.014060,0.034739,0.125396,0.084833,0.046839,-0.050191,-0.020309
30,-2.149478,0.203151,1.898498,0.379700,0.099330,1.000000,1.990000,0.200000,0.126049,0.109049,0.098033,-0.009463,0.065256,-0.014277,0.039059,0.137631,0.083110,0.035166,-0.050981,-0.026234
31,-3.733568,6.223919,0.150318,0.030064,0.164195,1.000000,1.990000,0.200000,0.138538,0.107506,0.100346,0.000032,0.052572,-0.008833,0.034909,0.110875,0.095736,0.043284,-0.057886,-0.034728
32,-2.105772,0.169669,2.088113,0.417623,0.101568,1.000000,1.990000,0.200000,0.140597,0.110897,0.099073,-0.014809,0.068488,-0.014112,0.045498,0.113907,0.085794,0.037375,-0.043541,-0.030463
33,-2.283388,0.521269,1.607026,0.321405,0.114938,1.000000,1.990000,0.200000,0.144595,0.111859,0.088103,-0.000269,0.066098,-0.009321,0.033073,0.129522,0.096425,0.039812,-0.051457,-0.021977
34,-1.967638,0.161582,2.778579,0.555716,0.109490,1.000000,1.990000,0.200000,0.162047,0.117955,0.101108,-0.018044,0.053189,-0.018473,0.037504,0.121837,0.077213,0.049100,-0.063009,-0.034293
35,-2.016234,0.150809,2.560375,0.512075,0.119932,1.000000,1.990000,0.200000,0.137874,0.119757,0.080923,-0.018641,0.053272,-0.025122,0.044682,0.123633,0.083037,0.042161,-0.057744,-0.033884
36,-2.203790,0.316028,1.742615,0.348523,0.092357,1.000000,1.990000,0.200000,0.153844,0.098629,0.106586,0.000412,0.050943,-0.008737,0.060213,0.118903,0.079328,0.036553,-0.042610,-0.024338
37,-2.144240,0.232485,1.928057,0.385611,0.080215,1.000000,1.990000,0.200000,0.133105,0.111548,0.093506,-0.003499,0.064024,-0.020158,0.036601,0.127004,0.077237,0.034505,-0.043328,-0.029776
38,-2.093004,0.211305,2.188978,0.437796,0.102865,1.000000,1.990000,0.200000,0.135964,0.103098,0.102418,-0.013853,0.052759,-0.019312,0.039328,0.116602,0.083592,0.045092,-0.049950,-0.032724
39,-2.113150,0.149623,2.060819,0.412164,0.126432,1.000000,1.990000,0.200000,0.127512,0.104817,0.099438,-0.020819,0.056679,-0.010438,0.041771,0.119352,0.073583,0.044199,-0.046000,-0.031858
40,-2.144323,0.168440,1.908029,0.381606,0.111791,1.000000,1.990000,0.200000,0.149214,0.102596,0.109454,-0.020155,0.061646,-0.012695,0.040504,0.113343,0.080104,0.037393,-0.049137,-0.029246
41,-2.057450,0.214270,2.421818,0.484364,0.131559,1.000000,1.990000,0.200000,0.140973,0.113126,0.104368,-0.018042,0.052677,-0.015555,0.045920,0.113163,0.078560,0.054400,-0.044724,-0.031202
42,-2.080814,0.163480,2.252849,0.450570,0.125119,1.000000,1.990000,0.200000,0.150519,0.099927,0.091727,-0.020059,0.061175,-0.025295,0.048763,0.123528,0.082104,0.041032,-0.048302,-0.029464
43,-2.132496,0.189292,1.987044,0.397409,0.118879,1.000000,1.990000,0.200000,0.142863,0.103159,0.083974,-0.012774,0.057558,-0.004041,0.048356,0.127665,0.077093,0.042913,-0.055793,-0.027303
44,-2.114561,0.189577,2.061590,0.412318,0.113403,1.000000,1.990000,0.200000,0.132239,0.098856,0.107670,-0.014218,0.058283,-0.013898,0.034043,0.118498,0.071667,0.047628,-0.040281,-0.033677
45,-2.440196,0.744462,1.092040,0.218408,0.176889,1.000000,1.990000,0.200000,0.147380,0.104426,0.093611,-0.012429,0.063258,-0.025694,0.039775,0.118486,0.070924,0.053778,-0.063179,-0.024834
46,-2.025508,0.167810,2.496285,0.499257,0.107015,1.000000,1.990000,0.200000,0.145871,0.115189,0.098445,-0.017193,0.057692,-0.024466,0.048950,0.120099,0.081624,0.039998,-0.048938,-0.032883
47,-2.096752,0.214568,2.186803,0.437361,0.106823,1.000000,1.990000,0.200000,0.146236,0.109625,0.094089,-0.014362,0.063659,-0.020669,0.052856,0.102725,0.079571,0.044313,-0.057265,-0.018202
48,-1.982073,0.160814,2.738120,0.547624,0.128183,1.000000,1.990000,0.200000,0.156515,0.119231,0.092663,-0.022031,0.045857,-0.015372,0.045586,0.120279,0.080478,0.050309,-0.063957,-0.029819
49,-2.056382,0.183662,2.334552,0.466910,0.095172,1.000000,1.990000,0.200000,0.156770,0.117194,0.093211,-0.014360,0.055732,-0.015841,0.034950,0.115628,0.084308,0.040758,-0.062384,-0.022757
50,-2.048589,0.152593,2.416522,0.483304,0.140110,1.000000,1.990000,0.200000,0.147689,0.109118,0.109691,-0.027557,0.043700,-0.008466,0.045486,0.127827,0.084244,0.046772,-0.053926,-0.025865
