trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
21,-2.762026,1.630734,0.349616,0.069923,0.193423,1.000000,1.990000,0.200000,0.165987,0.116127,0.117662,-0.027465,0.083395,-0.032324,0.024991,0.122322,0.068390,0.053398,-0.059509,-0.025425
22,-3.422708,4.727988,0.151072,0.030214,0.192441,1.000000,1.990000,0.200000,0.166567,0.115630,0.116634,-0.027298,0.079238,-0.032465,0.024036,0.122338,0.078093,0.052551,-0.069511,-0.026036
23,-9.490160,,-0.080130,-0.016026,0.186599,1.000000,1.990000,0.200000,0.165479,0.114134,0.117614,-0.026566,0.074967,-0.028099,0.026753,0.127904,0.074676,0.046610,-0.068719,-0.030672
24,-9.490382,,-0.191063,-0.038213,0.180376,1.000000,1.990000,0.200000,0.146540,0.113481,0.117416,-0.026234,0.076481,-0.029567,0.025058,0.124407,0.071041,0.045391,-0.064517,-0.030086
25,-3.611224,5.602569,0.089446,0.017889,0.180892,1.000000,1.990000,0.200000,0.160527,0.114898,0.107204,-0.027136,0.083699,-0.024494,0.033215,0.118756,0.069703,0.048306,-0.069506,-0.033827
26,-2.622815,1.121072,0.555005,0.111001,0.183457,1.000000,1.990000,0.200000,0.167856,0.119518,0.117385,-0.027405,0.078583,-0.025325,0.022631,0.119054,0.073043,0.051263,-0.067640,-0.030123
27,-2.998366,2.656118,0.190369,0.038074,0.179390,1.000000,1.990000,0.200000,0.160109,0.113688,0.112880,-0.027162,0.075196,-0.035921,0.021064,0.126327,0.070679,0.047795,-0.069281,-0.028721
28,-2.696808,1.404409,0.465177,0.093035,0.182367,1.000000,1.990000,0.200000,0.164668,0.119278,0.116746,-0.026297,0.080779,-0.018844,0.022672,0.120837,0.080326,0.052873,-0.068216,-0.033609
29,-9.491053,,-0.526655,-0.105331,0.188433,1.000000,1.990000,0.200000,0.158781,0.115014,0.104546,-0.027577,0.081866,-0.034933,0.020738,0.126095,0.069897,0.052214,-0.068898,-0.032223
30,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.990000,0.200000,0.164424,0.115884,0.111981,-0.026225,0.080067,-0.024737,0.026340,0.131012,0.076287,0.046108,-0.065902,-0.035090
31,-3.216360,3.684484,0.153134,0.030627,0.194160,1.000000,1.990000,0.200000,0.161585,0.115079,0.117007,-0.024822,0.075074,-0.022780,0.020816,0.118301,0.069790,0.054795,-0.063906,-0.034200
32,-3.193406,3.566168,0.148221,0.029644,0.186670,1.000000,1.990000,0.200000,0.163683,0.114381,0.115499,-0.027154,0.074644,-0.027587,0.022053,0.119188,0.069128,0.049368,-0.065254,-0.027226
33,-2.631932,1.159454,0.533353,0.106671,0.175747,1.000000,1.990000,0.200000,0.164733,0.119890,0.115960,-0.027140,0.075539,-0.026559,0.023838,0.119166,0.080392,0.050432,-0.067248,-0.034146
34,-2.604590,1.145491,0.663036,0.132607,0.182308,1.000000,1.990000,0.200000,0.164654,0.119338,0.115391,-0.026791,0.078279,-0.024188,0.023501,0.125014,0.084631,0.053763,-0.065137,-0.027655
35,-3.228241,3.767023,0.186124,0.037225,0.189723,1.000000,1.990000,0.200000,0.166529,0.118069,0.118390,-0.024100,0.077780,-0.019563,0.024523,0.116990,0.078431,0.052597,-0.064210,-0.033926
36,-2.710089,1.503513,0.480178,0.096036,0.177844,1.000000,1.990000,0.200000,0.161021,0.118707,0.116696,-0.027579,0.080170,-0.026485,0.020704,0.120326,0.082082,0.051935,-0.066593,-0.027200
37,-2.591163,1.031780,0.611354,0.122271,0.179082,1.000000,1.990000,0.200000,0.163657,0.118043,0.115032,-0.027565,0.076211,-0.024477,0.026858,0.117092,0.080961,0.051890,-0.068931,-0.033918
38,-9.490128,,-0.064109,-0.012822,0.157717,1.000000,1.990000,0.200000,0.163857,0.118216,0.118380,-0.027215,0.080953,-0.030564,0.030127,0.129325,0.083110,0.036797,-0.067671,-0.026678
39,-2.788285,1.755831,0.353278,0.070656,0.185304,1.000000,1.990000,0.200000,0.168221,0.116307,0.115244,-0.024775,0.079036,-0.028859,0.022797,0.120709,0.080328,0.051945,-0.069643,-0.028168
40,-2.941420,2.421368,0.242309,0.048462,0.160878,1.000000,1.990000,0.200000,0.165105,0.119811,0.115859,-0.027599,0.080696,-0.033045,0.021257,0.133263,0.080816,0.042415,-0.067151,-0.030704
41,-2.751665,1.647204,0.426383,0.085277,0.193063,1.000000,1.990000,0.200000,0.163080,0.119891,0.118377,-0.027527,0.076840,-0.028937,0.025994,0.121446,0.073037,0.053818,-0.065480,-0.026571
42,-2.771439,1.666342,0.333443,0.066689,0.166331,1.000000,1.990000,0.200000,0.160074,0.119837,0.113839,-0.027115,0.079252,-0.028993,0.022002,0.123035,0.077559,0.046380,-0.066390,-0.034261
43,-2.786317,1.716187,0.312268,0.062454,0.186389,1.000000,1.990000,0.200000,0.159970,0.119424,0.110190,-0.027469,0.075942,-0.027277,0.023973,0.123806,0.070333,0.052277,-0.060451,-0.026025
44,-3.125639,3.272664,0.187745,0.037549,0.165591,1.000000,1.990000,0.200000,0.168010,0.119185,0.114208,-0.026207,0.076989,-0.025697,0.020700,0.121716,0.080384,0.043908,-0.064582,-0.028384
45,-2.687278,1.427818,0.515916,0.103183,0.185464,1.000000,1.990000,0.200000,0.161985,0.117959,0.118134,-0.027509,0.080415,-0.030690,0.025228,0.123105,0.080952,0.053667,-0.068027,-0.026413
46,-2.571432,1.015960,0.690719,0.138144,0.180343,1.000000,1.990000,0.200000,0.166820,0.119898,0.118387,-0.027298,0.078837,-0.020133,0.022538,0.117165,0.085195,0.054440,-0.069319,-0.030051
47,-2.882976,2.155093,0.293455,0.058691,0.189320,1.000000,1.990000,0.200000,0.167967,0.119691,0.118400,-0.024147,0.074581,-0.026590,0.022839,0.122120,0.076234,0.051743,-0.062006,-0.031475
48,-9.490219,,-0.109612,-0.021922,0.188669,1.000000,1.990000,0.200000,0.167403,0.118221,0.115440,-0.022584,0.071920,-0.022548,0.022028,0.120850,0.075658,0.049249,-0.067670,-0.024930
49,-2.567754,0.974746,0.675339,0.135068,0.183085,1.000000,1.990000,0.200000,0.168233,0.115682,0.115712,-0.027563,0.075834,-0.028074,0.025700,0.121250,0.083207,0.051852,-0.069120,-0.028764
50,-9.490485,,-0.242736,-0.048547,0.195499,1.000000,1.990000,0.200000,0.165031,0.116186,0.113800,-0.025164,0.079892,-0.037073,0.023474,0.111696,0.087023,0.054678,-0.062829,-0.034912
51,-2.765510,1.642604,0.346207,0.069241,0.182557,1.000000,1.990000,0.200000,0.153343,0.118085,0.118341,-0.027507,0.074770,-0.024373,0.020940,0.118187,0.076269,0.051846,-0.069521,-0.027592
52,-2.612471,1.143359,0.618063,0.123613,0.176759,1.000000,1.990000,0.200000,0.167605,0.118658,0.112458,-0.027591,0.075480,-0.024739,0.022737,0.112237,0.083656,0.052016,-0.063552,-0.033018
53,-2.705688,1.408430,0.421304,0.084261,0.203236,1.000000,1.990000,0.200000,0.167598,0.119039,0.118126,-0.027508,0.073513,-0.032278,0.026061,0.120126,0.069836,0.054772,-0.069280,-0.022994
54,-2.653176,1.321305,0.592521,0.118504,0.183078,1.000000,1.990000,0.200000,0.166621,0.119508,0.117883,-0.027348,0.083689,-0.029156,0.021249,0.130267,0.080947,0.053401,-0.068950,-0.024233
55,-2.807018,1.825983,0.348780,0.069756,0.193314,1.000000,1.990000,0.200000,0.168164,0.116982,0.109344,-0.022741,0.076816,-0.018296,0.027753,0.116265,0.085305,0.054584,-0.064400,-0.027418
56,-2.946231,2.479047,0.304627,0.060925,0.192772,1.000000,1.990000,0.200000,0.164370,0.119899,0.116851,-0.021795,0.078873,-0.022061,0.022230,0.121568,0.085700,0.054492,-0.069676,-0.025985
57,-3.513517,5.132942,0.140243,0.028049,0.199932,1.000000,1.990000,0.200000,0.159551,0.109584,0.116827,-0.024174,0.074750,-0.020587,0.020828,0.125958,0.088358,0.054742,-0.062865,-0.025463
58,-2.685049,1.348770,0.449755,0.089951,0.170725,1.000000,1.990000,0.200000,0.165693,0.115828,0.113486,-0.026153,0.075718,-0.029599,0.021588,0.118666,0.084820,0.048294,-0.069452,-0.031237
59,-2.924855,2.327109,0.251652,0.050330,0.183520,1.000000,1.990000,0.200000,0.163653,0.118783,0.113384,-0.025705,0.078028,-0.024784,0.034214,0.121468,0.076971,0.048544,-0.068143,-0.028574
60,-2.579846,1.068871,0.698598,0.139720,0.179904,1.000000,1.990000,0.200000,0.166564,0.117626,0.117363,-0.027558,0.080395,-0.029402,0.022259,0.118269,0.083316,0.054435,-0.065583,-0.033994
61,-2.513488,0.918615,0.872191,0.174438,0.175883,1.000000,1.990000,0.200000,0.165489,0.118271,0.115627,-0.027154,0.083495,-0.024899,0.025842,0.117651,0.088980,0.054651,-0.069677,-0.030933
62,-2.580357,1.026317,0.640008,0.128002,0.162635,1.000000,1.990000,0.200000,0.167282,0.117258,0.117063,-0.026973,0.078884,-0.029658,0.030954,0.113301,0.089411,0.046343,-0.059989,-0.034341
63,-2.597806,1.118854,0.662476,0.132495,0.180787,1.000000,1.990000,0.200000,0.164411,0.115614,0.110932,-0.027577,0.079192,-0.024841,0.022756,0.120254,0.087904,0.053944,-0.068462,-0.026561
64,-9.490241,,-0.120586,-0.024117,0.159092,1.000000,1.990000,0.200000,0.167971,0.114073,0.117505,-0.024716,0.081957,-0.027862,0.021769,0.131239,0.090017,0.038247,-0.069656,-0.034302
65,-2.709457,1.463991,0.456374,0.091275,0.177024,1.000000,1.990000,0.200000,0.166308,0.119779,0.116405,-0.027505,0.076747,-0.017561,0.027768,0.117746,0.087684,0.049409,-0.068031,-0.025508
66,-3.315090,4.190167,0.168416,0.033683,0.191894,1.000000,1.990000,0.200000,0.160467,0.117987,0.116397,-0.022543,0.074276,-0.024435,0.021509,0.117048,0.083205,0.052670,-0.068442,-0.024207
67,-3.842144,6.774656,0.104882,0.020976,0.187767,1.000000,1.990000,0.200000,0.167688,0.117361,0.113411,-0.019657,0.080769,-0.029325,0.027955,0.115504,0.086398,0.052583,-0.069445,-0.030158
68,-2.942083,2.451699,0.275424,0.055085,0.189739,1.000000,1.990000,0.200000,0.160345,0.111948,0.114059,-0.022347,0.082178,-0.030074,0.027325,0.110101,0.085649,0.054683,-0.065692,-0.032773
69,-3.098438,3.218556,0.218239,0.043648,0.179906,1.000000,1.990000,0.200000,0.154939,0.119385,0.111976,-0.027153,0.077409,-0.030651,0.021011,0.114071,0.090842,0.054223,-0.068673,-0.025207
70,-2.581688,1.095955,0.704892,0.140978,0.170116,1.000000,1.990000,0.200000,0.162966,0.117243,0.118009,-0.027329,0.077941,-0.025102,0.029526,0.116122,0.092490,0.050786,-0.069378,-0.030834
71,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.990000,0.200000,0.166317,0.112581,0.116581,-0.026499,0.083133,-0.029941,0.030165,0.127361,0.095979,0.050757,-0.069526,-0.034902
72,-2.549815,0.961656,0.749951,0.149990,0.183508,1.000000,1.990000,0.200000,0.165012,0.117767,0.117840,-0.027320,0.072059,-0.027836,0.022317,0.113927,0.082049,0.054054,-0.067353,-0.033662
73,-2.642349,1.314178,0.604783,0.120957,0.167129,1.000000,1.990000,0.200000,0.164087,0.119230,0.118272,-0.026094,0.082410,-0.029739,0.025958,0.115001,0.094919,0.051956,-0.062171,-0.032473
74,-2.787700,1.810863,0.416456,0.083291,0.186116,1.000000,1.990000,0.200000,0.160238,0.115556,0.114593,-0.024125,0.078438,-0.020595,0.022451,0.123413,0.094013,0.054744,-0.063017,-0.030366
75,-2.607493,1.102353,0.592914,0.118583,0.173477,1.000000,1.990000,0.200000,0.167544,0.115908,0.116927,-0.027391,0.081377,-0.026717,0.022150,0.116702,0.082509,0.050731,-0.068426,-0.031583
76,-2.566181,1.035252,0.726313,0.145263,0.172986,1.000000,1.990000,0.200000,0.161481,0.119352,0.115939,-0.027596,0.083585,-0.024218,0.030208,0.115869,0.087078,0.052190,-0.067319,-0.031388
77,-2.743096,1.611048,0.401817,0.080363,0.163249,1.000000,1.990000,0.200000,0.163499,0.118920,0.111615,-0.024268,0.083014,-0.030112,0.031768,0.115227,0.091005,0.048763,-0.067492,-0.034526
78,-2.711718,1.451415,0.414437,0.082887,0.166094,1.000000,1.990000,0.200000,0.160729,0.117491,0.115394,-0.026822,0.076116,-0.029485,0.024179,0.124694,0.085918,0.046878,-0.065989,-0.034280
79,-2.618333,1.154391,0.608427,0.121685,0.187711,1.000000,1.990000,0.200000,0.163930,0.117795,0.117509,-0.026100,0.074263,-0.024210,0.027328,0.112065,0.083112,0.054467,-0.069559,-0.035029
80,-2.560748,1.039651,0.755187,0.151037,0.178103,1.000000,1.990000,0.200000,0.164268,0.114957,0.115219,-0.026848,0.078221,-0.024394,0.025597,0.109355,0.094714,0.054789,-0.066450,-0.029444
81,-2.980802,2.616926,0.278079,0.055616,0.187833,1.000000,1.990000,0.200000,0.168169,0.118435,0.118002,-0.025893,0.073332,-0.021720,0.029697,0.117280,0.083448,0.049912,-0.063546,-0.028597
82,-2.694405,1.369805,0.445909,0.089182,0.185318,1.000000,1.990000,0.200000,0.168102,0.116449,0.114138,-0.024795,0.071137,-0.027287,0.024707,0.117443,0.080645,0.050921,-0.068131,-0.030980
83,-2.904810,2.256525,0.262638,0.052528,0.187579,1.000000,1.990000,0.200000,0.163430,0.113424,0.116588,-0.024266,0.080379,-0.029811,0.020746,0.114045,0.080672,0.052983,-0.069647,-0.026161
84,-2.697923,1.391474,0.424869,0.084974,0.193364,1.000000,1.990000,0.200000,0.167416,0.118232,0.117599,-0.026918,0.072087,-0.034019,0.025960,0.116512,0.075361,0.054644,-0.064177,-0.032609
85,-2.945173,2.445052,0.265259,0.053052,0.192028,1.000000,1.990000,0.200000,0.167235,0.114205,0.114879,-0.022596,0.077281,-0.022921,0.025662,0.112448,0.087394,0.054782,-0.060977,-0.029091
86,-2.640076,1.279463,0.600563,0.120113,0.183485,1.000000,1.990000,0.200000,0.163775,0.111469,0.118373,-0.026652,0.079917,-0.032742,0.023434,0.120054,0.090664,0.054766,-0.066493,-0.031253
87,-2.570669,1.020464,0.706195,0.141239,0.181971,1.000000,1.990000,0.200000,0.165071,0.119897,0.113273,-0.027473,0.078035,-0.024661,0.021200,0.116915,0.080964,0.054759,-0.065661,-0.032824
88,-2.837630,1.952391,0.312747,0.062549,0.171206,1.000000,1.990000,0.200000,0.164804,0.116204,0.112757,-0.027576,0.069527,-0.024665,0.029688,0.115737,0.085183,0.044486,-0.065485,-0.027872
89,-2.628667,1.212958,0.605703,0.121141,0.185111,1.000000,1.990000,0.200000,0.164180,0.112303,0.118143,-0.026128,0.076017,-0.026607,0.025680,0.113866,0.090334,0.054176,-0.067676,-0.032595
90,-2.487743,0.838096,0.912566,0.182513,0.171684,1.000000,1.990000,0.200000,0.166987,0.119882,0.118386,-0.027084,0.082491,-0.023062,0.027083,0.110879,0.096518,0.054216,-0.069191,-0.034990
91,-2.826621,1.915228,0.334374,0.066875,0.189172,1.000000,1.990000,0.200000,0.167940,0.114116,0.114422,-0.022619,0.071828,-0.020946,0.026666,0.109534,0.089946,0.053686,-0.065226,-0.033947
92,-2.702625,1.455330,0.497980,0.099596,0.191969,1.000000,1.990000,0.200000,0.167848,0.115768,0.116892,-0.025853,0.075521,-0.023110,0.021472,0.113716,0.082009,0.054757,-0.066197,-0.026871
93,-2.702109,1.472128,0.485793,0.097159,0.177919,1.000000,1.990000,0.200000,0.158800,0.119723,0.118388,-0.025634,0.079218,-0.022873,0.024961,0.111615,0.084645,0.053312,-0.064334,-0.031613
94,-2.840640,2.029274,0.362078,0.072416,0.175038,1.000000,1.990000,0.200000,0.168066,0.118907,0.117423,-0.022550,0.082334,-0.023716,0.023722,0.111453,0.089421,0.050526,-0.065967,-0.034870
95,-2.572498,1.075822,0.744427,0.148885,0.178523,1.000000,1.990000,0.200000,0.166552,0.119309,0.118239,-0.026744,0.077607,-0.023094,0.028837,0.115944,0.090911,0.053342,-0.066527,-0.030960
96,-2.532947,0.979890,0.840969,0.168194,0.176227,1.000000,1.990000,0.200000,0.168102,0.119462,0.118285,-0.027381,0.075683,-0.025388,0.021368,0.117200,0.090969,0.054631,-0.065749,-0.031322
97,-2.645514,1.269858,0.576236,0.115247,0.171242,1.000000,1.990000,0.200000,0.162280,0.119858,0.110153,-0.027600,0.073083,-0.024411,0.027628,0.122031,0.091843,0.049252,-0.067144,-0.030718
98,-2.670789,1.338766,0.534477,0.106895,0.187610,1.000000,1.990000,0.200000,0.167535,0.112713,0.117273,-0.027523,0.079482,-0.028084,0.032156,0.116832,0.084542,0.051795,-0.069201,-0.030162
99,-2.696364,1.420226,0.487612,0.097522,0.185650,1.000000,1.990000,0.200000,0.161524,0.116939,0.117075,-0.026764,0.074615,-0.022464,0.024587,0.113902,0.080864,0.053247,-0.064804,-0.034074
100,-2.481124,0.836634,0.951327,0.190265,0.172306,1.000000,1.990000,0.200000,0.164850,0.119569,0.118269,-0.027590,0.077357,-0.024204,0.025076,0.114231,0.089130,0.053848,-0.067663,-0.035012
101,-2.753682,1.682780,0.454045,0.090809,0.185115,1.000000,1.990000,0.200000,0.168071,0.117849,0.114161,-0.021261,0.074388,-0.023674,0.021009,0.109255,0.093270,0.054694,-0.068409,-0.031418
102,-2.600918,1.152890,0.676739,0.135348,0.179064,1.000000,1.990000,0.200000,0.164281,0.118449,0.117319,-0.025006,0.073698,-0.023889,0.020934,0.110238,0.093944,0.054758,-0.061520,-0.032928
103,-2.559482,1.010653,0.721397,0.144279,0.163717,1.000000,1.990000,0.200000,0.165712,0.114085,0.118363,-0.027152,0.078654,-0.029634,0.024120,0.114577,0.096011,0.049440,-0.066760,-0.031617
104,-2.781091,1.822605,0.423560,0.084712,0.165453,1.000000,1.990000,0.200000,0.167691,0.117107,0.114232,-0.022947,0.083300,-0.028339,0.027269,0.119486,0.103239,0.049735,-0.069699,-0.028563
105,-2.737551,1.617208,0.449735,0.089947,0.186976,1.000000,1.990000,0.200000,0.167794,0.119617,0.113274,-0.026987,0.074842,-0.030034,0.024107,0.108277,0.088298,0.054690,-0.066335,-0.028210
106,-2.597394,1.130459,0.664040,0.132808,0.177624,1.000000,1.990000,0.200000,0.165202,0.113223,0.116509,-0.027462,0.078871,-0.029251,0.022574,0.110578,0.090097,0.053309,-0.069196,-0.030490
107,-2.752764,1.687575,0.462263,0.092453,0.177329,1.000000,1.990000,0.200000,0.166442,0.119868,0.118299,-0.025085,0.075581,-0.020804,0.030677,0.115078,0.094244,0.050691,-0.069656,-0.034429
108,-2.833334,1.997086,0.361296,0.072259,0.180121,1.000000,1.990000,0.200000,0.166681,0.114159,0.115282,-0.025790,0.076385,-0.029884,0.025652,0.118881,0.088301,0.050929,-0.063219,-0.031403
109,-2.718224,1.508875,0.448361,0.089672,0.174002,1.000000,1.990000,0.200000,0.167170,0.117165,0.118245,-0.025580,0.073150,-0.027543,0.027653,0.115508,0.091207,0.047582,-0.061943,-0.026214
110,-2.756185,1.718822,0.478258,0.095652,0.177946,1.000000,1.990000,0.200000,0.168080,0.117278,0.113862,-0.023926,0.078166,-0.024367,0.028176,0.125853,0.099484,0.050985,-0.066095,-0.029550
111,-2.600240,1.152323,0.659358,0.131872,0.168202,1.000000,1.990000,0.200000,0.166820,0.116255,0.115825,-0.025164,0.083416,-0.027481,0.023108,0.115743,0.098181,0.053082,-0.058118,-0.035099
112,-2.624417,1.214824,0.625896,0.125179,0.178346,1.000000,1.990000,0.200000,0.167965,0.116065,0.118256,-0.025870,0.073967,-0.024597,0.022772,0.111155,0.093468,0.052296,-0.064423,-0.032403
113,-2.596643,1.093683,0.642166,0.128433,0.178709,1.000000,1.990000,0.200000,0.167726,0.119893,0.115003,-0.026255,0.075915,-0.028668,0.023030,0.107899,0.080508,0.052765,-0.064925,-0.035018
114,-2.601501,1.101851,0.608505,0.121701,0.161388,1.000000,1.990000,0.200000,0.165018,0.118200,0.118119,-0.027221,0.076671,-0.027950,0.020786,0.113001,0.088700,0.047787,-0.063102,-0.032356
115,-2.703096,1.529688,0.519259,0.103852,0.164707,1.000000,1.990000,0.200000,0.165612,0.118551,0.118208,-0.025318,0.078178,-0.030409,0.022474,0.114210,0.094417,0.049739,-0.069309,-0.030231
116,-2.565310,1.028884,0.739755,0.147951,0.183200,1.000000,1.990000,0.200000,0.166257,0.118171,0.116768,-0.026501,0.071886,-0.026945,0.024624,0.116654,0.088086,0.054281,-0.069450,-0.032069
117,-2.549495,0.981514,0.740178,0.148036,0.160119,1.000000,1.990000,0.200000,0.163552,0.119122,0.118398,-0.026851,0.076595,-0.027042,0.024777,0.113983,0.094650,0.049411,-0.069647,-0.033630
118,-2.624526,1.236332,0.641295,0.128259,0.183338,1.000000,1.990000,0.200000,0.167732,0.119751,0.118330,-0.024827,0.077945,-0.028387,0.026290,0.113030,0.089284,0.054797,-0.068383,-0.030456
119,-2.514638,0.876806,0.820139,0.164028,0.174836,1.000000,1.990000,0.200000,0.162979,0.119291,0.114844,-0.026247,0.074754,-0.021875,0.024084,0.113185,0.093032,0.054795,-0.067687,-0.032972
120,-2.583598,1.013997,0.614060,0.122812,0.171664,1.000000,1.990000,0.200000,0.167665,0.119520,0.116549,-0.026895,0.077023,-0.031567,0.026496,0.114084,0.082049,0.049311,-0.069493,-0.032122
121,-2.544875,0.970819,0.772757,0.154551,0.180752,1.000000,1.990000,0.200000,0.168124,0.119874,0.118395,-0.025627,0.075019,-0.025028,0.028480,0.108537,0.092298,0.054274,-0.061732,-0.030800
122,-2.582341,1.097509,0.703677,0.140735,0.174331,1.000000,1.990000,0.200000,0.163341,0.119262,0.117214,-0.024749,0.076779,-0.026152,0.020962,0.113090,0.089431,0.054216,-0.063472,-0.034831
123,-2.570158,1.092375,0.761913,0.152383,0.173046,1.000000,1.990000,0.200000,0.168091,0.117065,0.117809,-0.026018,0.078737,-0.028063,0.031084,0.113090,0.097260,0.052064,-0.066574,-0.034647
124,-2.555801,1.007377,0.764168,0.152834,0.184293,1.000000,1.990000,0.200000,0.167209,0.118934,0.118260,-0.027564,0.075819,-0.019081,0.032002,0.108642,0.090868,0.054712,-0.065885,-0.031665
125,-2.571473,1.031328,0.691062,0.138212,0.176716,1.000000,1.990000,0.200000,0.165831,0.114292,0.116038,-0.027597,0.070006,-0.019179,0.020709,0.107427,0.099853,0.054120,-0.062062,-0.031099
126,-2.604545,1.162029,0.644195,0.128839,0.173151,1.000000,1.990000,0.200000,0.161443,0.118370,0.118169,-0.025802,0.082783,-0.019780,0.026995,0.118314,0.098949,0.054099,-0.066489,-0.029302
127,-2.534120,0.873256,0.729824,0.145965,0.179561,1.000000,1.990000,0.200000,0.161643,0.116150,0.115952,-0.027596,0.075661,-0.022544,0.024305,0.106053,0.082096,0.054351,-0.068074,-0.034162
128,-2.748504,1.619404,0.403415,0.080683,0.164046,1.000000,1.990000,0.200000,0.161620,0.119769,0.118400,-0.026206,0.070399,-0.021266,0.022396,0.115054,0.093194,0.046294,-0.065659,-0.034019
129,-2.647726,1.270923,0.569726,0.113945,0.183357,1.000000,1.990000,0.200000,0.165034,0.116686,0.110742,-0.026598,0.068833,-0.026287,0.026812,0.112231,0.091347,0.052914,-0.068702,-0.028873
