trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
29,-0.048616,0.234461,1.794293,0.358859,0.086507,1.000000,1.988589,0.200492,0.140093,0.099885,0.099320,-0.007694,0.064294,-0.022504,0.041141,0.113967,0.086601,0.035258,-0.049108,-0.014447
30,-0.057906,0.240855,1.799883,0.359977,0.088513,1.000000,1.980496,0.200205,0.140230,0.099845,0.099719,-0.007454,0.061583,-0.022367,0.043678,0.117262,0.087389,0.035241,-0.049075,-0.015547
31,-0.046494,0.237820,1.815254,0.363051,0.085863,1.000000,1.982673,0.201194,0.140250,0.099872,0.098804,-0.007584,0.063630,-0.022996,0.041532,0.115284,0.087607,0.035399,-0.049062,-0.015347
32,-0.062646,0.252560,1.832144,0.366429,0.088257,1.000000,1.994333,0.203084,0.140121,0.098689,0.103077,-0.007339,0.062874,-0.021464,0.039129,0.117507,0.082684,0.037513,-0.048192,-0.014433
33,-0.050433,0.236703,1.782534,0.356507,0.085118,1.000000,1.988641,0.200010,0.139728,0.099899,0.100248,-0.006716,0.064129,-0.021117,0.040286,0.114095,0.086169,0.035481,-0.048017,-0.015445
34,-0.043619,0.234750,1.817282,0.363456,0.086163,1.000000,1.992843,0.200110,0.140269,0.099897,0.100771,-0.007489,0.064036,-0.021795,0.041003,0.115889,0.086812,0.035412,-0.049353,-0.015418
35,-0.045738,0.243504,1.852074,0.370415,0.086324,1.000000,1.985562,0.200845,0.140183,0.099876,0.101349,-0.007444,0.063601,-0.023476,0.041028,0.114997,0.086812,0.036214,-0.047473,-0.014997
36,-0.048564,0.244046,1.863472,0.372694,0.088606,1.000000,1.990921,0.202428,0.140270,0.099900,0.099180,-0.007693,0.062270,-0.022384,0.040028,0.119229,0.085356,0.037034,-0.049101,-0.015515
37,-0.060085,0.236501,1.762941,0.352588,0.088086,1.000000,1.979711,0.201531,0.140276,0.099897,0.099333,-0.007634,0.062906,-0.020736,0.041324,0.115349,0.085747,0.035185,-0.049364,-0.014570
38,-0.058264,0.240606,1.801518,0.360304,0.088981,1.000000,1.976887,0.203774,0.140035,0.099829,0.100007,-0.007690,0.063482,-0.019887,0.040235,0.117131,0.085417,0.036434,-0.050997,-0.015600
39,-0.056377,0.239099,1.783032,0.356606,0.086942,1.000000,1.996451,0.205505,0.140252,0.098522,0.100085,-0.007621,0.063719,-0.020809,0.042184,0.115339,0.084839,0.035347,-0.048899,-0.015596
40,-0.048955,0.242035,1.850039,0.370008,0.088464,1.000000,1.999011,0.200057,0.139957,0.099900,0.099097,-0.007699,0.062688,-0.021713,0.042239,0.117188,0.087281,0.036097,-0.051139,-0.015338
41,-0.071122,0.253431,1.789503,0.357901,0.087796,1.000000,1.968987,0.204629,0.140222,0.099861,0.098825,-0.007229,0.063378,-0.022417,0.041643,0.115755,0.085879,0.035691,-0.048910,-0.014997
42,-0.053918,0.243904,1.822083,0.364417,0.087215,1.000000,1.992251,0.204291,0.139949,0.099863,0.099270,-0.007660,0.064280,-0.020371,0.042409,0.114156,0.087024,0.035865,-0.050408,-0.014991
43,-0.054544,0.244363,1.812306,0.362461,0.086321,1.000000,1.990105,0.205252,0.140088,0.099661,0.100708,-0.007469,0.061764,-0.022095,0.041974,0.113747,0.084244,0.035837,-0.047712,-0.015547
