trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
32,-2.944732,0.910793,0.900568,0.180114,0.100287,1.000000,1.400000,0.240000,0.137723,0.081516,0.100003,0.024055,0.055421,-0.015251,0.057727,0.141649,0.103398,0.031299,-0.041639,-0.006390
33,-3.091574,1.444217,0.653280,0.130656,0.085624,1.000000,1.400000,0.240000,0.145047,0.065140,0.095525,0.030936,0.051268,-0.010301,0.071146,0.142862,0.105623,0.025570,-0.050834,0.005675
34,-3.102552,1.407830,0.658551,0.131710,0.116164,1.000000,1.400000,0.240000,0.141307,0.088900,0.085457,0.012485,0.057697,-0.008009,0.057019,0.146239,0.092680,0.029395,-0.050422,0.005796
35,-2.925309,0.786324,0.877586,0.175517,0.103516,1.000000,1.400000,0.240000,0.132979,0.073721,0.088213,0.024830,0.058831,-0.019762,0.047393,0.130127,0.109256,0.036887,-0.046008,-0.004489
36,-2.906024,0.777839,0.947205,0.189441,0.104302,1.000000,1.400000,0.240000,0.125300,0.090268,0.087646,0.024409,0.056939,-0.012458,0.068541,0.125490,0.104451,0.039703,-0.033231,0.000224
37,-2.911648,0.754774,0.935032,0.187006,0.108949,1.000000,1.400000,0.240000,0.124375,0.080558,0.086291,0.022373,0.057909,-0.013794,0.068171,0.143996,0.109866,0.038447,-0.037043,-0.015313
38,-3.190275,1.698972,0.484328,0.096866,0.130363,1.000000,1.400000,0.240000,0.125014,0.073287,0.095186,0.018674,0.054225,-0.003276,0.063130,0.144375,0.097412,0.026184,-0.044861,-0.002832
39,-3.072004,1.224438,0.579562,0.115912,0.103569,1.000000,1.400000,0.240000,0.119666,0.075395,0.091502,0.028774,0.041908,-0.006262,0.062259,0.143818,0.103272,0.039489,-0.032209,-0.001788
40,-2.896098,0.722465,0.965420,0.193084,0.109424,1.000000,1.400000,0.240000,0.121080,0.087533,0.096630,0.021881,0.059547,-0.011305,0.055892,0.125499,0.104575,0.039937,-0.042808,-0.010810
41,-2.981194,1.011505,0.827848,0.165570,0.130480,1.000000,1.400000,0.240000,0.145179,0.078668,0.091912,0.021154,0.043131,-0.009975,0.059665,0.130822,0.102436,0.036821,-0.047527,0.005082
42,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.400000,0.240000,0.132859,0.088965,0.087506,0.025335,0.053576,-0.019971,0.052621,0.159622,0.101470,0.026780,-0.032899,-0.016109
43,-2.903304,0.806571,1.008458,0.201692,0.085391,1.000000,1.400000,0.240000,0.137490,0.074023,0.091524,0.028967,0.067777,-0.007862,0.054296,0.143327,0.114423,0.032111,-0.035921,-0.016501
44,-2.966752,0.913427,0.818308,0.163662,0.115908,1.000000,1.400000,0.240000,0.121249,0.088682,0.100958,0.018096,0.052665,-0.002928,0.044188,0.142617,0.107450,0.032733,-0.045817,-0.004952
45,-3.002568,1.050486,0.784897,0.156979,0.123756,1.000000,1.400000,0.240000,0.140017,0.070637,0.087449,0.016447,0.049507,-0.006620,0.061849,0.113489,0.118237,0.029536,-0.039514,-0.005518
46,-2.893603,0.731964,0.991781,0.198356,0.111593,1.000000,1.400000,0.240000,0.122787,0.082030,0.097775,0.017435,0.068372,-0.012805,0.064904,0.148682,0.110603,0.036053,-0.033215,-0.008613
47,-2.875655,0.760000,1.087255,0.217451,0.089263,1.000000,1.400000,0.240000,0.133734,0.087633,0.097676,0.023239,0.053874,-0.015647,0.072417,0.136809,0.111045,0.029965,-0.043203,-0.016387
48,-2.953361,0.884879,0.828106,0.165621,0.091810,1.000000,1.400000,0.240000,0.128969,0.086117,0.083885,0.034349,0.059383,0.005010,0.041822,0.125319,0.104268,0.037870,-0.042940,-0.011700
49,-2.950512,0.888999,0.870736,0.174147,0.167222,1.000000,1.400000,0.240000,0.116921,0.086513,0.097833,0.033760,0.064525,-0.019797,0.049611,0.136409,0.108850,0.039593,-0.034262,-0.010642
50,-2.988582,0.978921,0.779732,0.155946,0.111307,1.000000,1.400000,0.240000,0.134858,0.085632,0.093165,0.024286,0.059751,-0.000204,0.056112,0.141702,0.099599,0.039760,-0.033767,-0.008320
51,-2.913978,0.889442,1.025646,0.205129,0.100935,1.000000,1.400000,0.240000,0.138012,0.093127,0.099262,0.034294,0.066287,-0.004467,0.062545,0.135246,0.100108,0.039902,-0.044876,-0.018713
52,-3.036986,1.147180,0.681474,0.136295,0.151007,1.000000,1.400000,0.240000,0.118215,0.075517,0.087861,0.034492,0.063475,-0.007722,0.059383,0.115462,0.119458,0.036003,-0.043948,-0.001846
53,-3.072284,1.258831,0.620506,0.124101,0.116289,1.000000,1.400000,0.240000,0.120510,0.068606,0.094476,0.035031,0.062384,-0.016110,0.051705,0.129407,0.109322,0.038918,-0.030403,-0.018192
54,-2.930909,0.843670,0.900220,0.180044,0.123115,1.000000,1.400000,0.240000,0.125706,0.090540,0.101645,0.018293,0.069999,-0.019797,0.042597,0.144927,0.090066,0.037790,-0.042068,0.002781
55,-3.013863,1.048791,0.728562,0.145712,0.088190,1.000000,1.400000,0.240000,0.139107,0.079357,0.091170,0.018684,0.060781,-0.008399,0.070410,0.138053,0.108279,0.025405,-0.041203,-0.013497
56,-2.914010,0.791447,0.963871,0.192774,0.111277,1.000000,1.400000,0.240000,0.136824,0.073334,0.095560,0.022210,0.062679,-0.018512,0.075082,0.139971,0.106305,0.039393,-0.036030,-0.010630
57,-3.016715,1.111526,0.772996,0.154599,0.127593,1.000000,1.400000,0.240000,0.136613,0.082365,0.104916,0.020041,0.069716,-0.006692,0.066224,0.138289,0.101808,0.031839,-0.039341,-0.008049
58,-3.040184,1.162949,0.720557,0.144111,0.116021,1.000000,1.400000,0.240000,0.145922,0.083536,0.086787,0.011526,0.056053,-0.014378,0.071513,0.142843,0.107854,0.030713,-0.033228,-0.000058
59,-2.887650,0.782132,1.075093,0.215019,0.098869,1.000000,1.400000,0.240000,0.133544,0.083008,0.084734,0.025109,0.060053,-0.010461,0.076816,0.145723,0.118673,0.035953,-0.041001,-0.019980
60,-2.950914,0.968093,0.923428,0.184686,0.104439,1.000000,1.400000,0.240000,0.136440,0.086562,0.116691,0.022861,0.059992,-0.014319,0.059341,0.140457,0.099176,0.029996,-0.048672,-0.008124
61,-2.937286,0.904986,0.944704,0.188941,0.151990,1.000000,1.400000,0.240000,0.143781,0.084532,0.087166,0.028096,0.069114,-0.017953,0.069616,0.134089,0.100559,0.039590,-0.033965,0.000182
62,-2.977023,1.030018,0.847533,0.169507,0.107315,1.000000,1.400000,0.240000,0.125007,0.091812,0.111538,0.013872,0.064929,-0.012226,0.059610,0.133705,0.097045,0.025294,-0.053707,-0.007348
63,-2.984512,0.977307,0.766418,0.153284,0.106682,1.000000,1.400000,0.240000,0.125022,0.074381,0.095091,0.024147,0.056572,-0.019996,0.057712,0.134580,0.111407,0.031277,-0.032587,-0.007525
64,-2.922324,0.804500,0.930479,0.186096,0.109097,1.000000,1.400000,0.240000,0.128704,0.080508,0.102711,0.021008,0.054157,-0.019526,0.062169,0.153366,0.105659,0.038848,-0.056634,-0.012996
65,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.400000,0.240000,0.140466,0.089463,0.101661,0.019724,0.064067,-0.010858,0.059374,0.165964,0.104561,0.033839,-0.051881,-0.009106
66,-3.152458,1.602298,0.584006,0.116801,0.143242,1.000000,1.400000,0.240000,0.126660,0.098781,0.101868,0.030879,0.061721,-0.004737,0.076315,0.163681,0.105533,0.029078,-0.045047,-0.001295
67,-3.069105,1.279193,0.727762,0.145552,0.208692,1.000000,1.400000,0.240000,0.121330,0.079438,0.099239,0.028875,0.069989,-0.016296,0.072004,0.148534,0.114820,0.037596,-0.037331,-0.012984
68,-3.001743,0.983851,0.747827,0.149565,0.155447,1.000000,1.400000,0.240000,0.116818,0.072047,0.084520,0.010111,0.063578,-0.015926,0.074478,0.142246,0.117757,0.039594,-0.050958,-0.019711
69,-2.901464,0.747355,0.964683,0.192937,0.107672,1.000000,1.400000,0.240000,0.125117,0.081563,0.087389,0.022706,0.069981,-0.016208,0.068955,0.141862,0.104960,0.038275,-0.042872,-0.015947
70,-2.908699,0.699862,0.903295,0.180659,0.127604,1.000000,1.400000,0.240000,0.115737,0.086375,0.097018,0.011471,0.055380,-0.019980,0.063260,0.131732,0.104029,0.039852,-0.040073,-0.018815
71,-2.969137,0.995461,0.839075,0.167815,0.081571,1.000000,1.400000,0.240000,0.131511,0.081223,0.100887,0.032029,0.048285,-0.013342,0.064184,0.125085,0.109448,0.030867,-0.051452,-0.014128
72,-2.943709,0.905799,0.913100,0.182620,0.142246,1.000000,1.400000,0.240000,0.122024,0.083514,0.087865,0.027940,0.065242,-0.019094,0.076414,0.154852,0.112980,0.033953,-0.030673,-0.007332
73,-2.875669,0.712265,1.066308,0.213262,0.100748,1.000000,1.400000,0.240000,0.133865,0.077313,0.095037,0.021714,0.066536,-0.011630,0.067645,0.127609,0.109000,0.034292,-0.041517,-0.018293
74,-3.061620,1.263476,0.719800,0.143960,0.132666,1.000000,1.400000,0.240000,0.143608,0.076009,0.103833,0.019813,0.061117,-0.010955,0.069918,0.131624,0.094929,0.031289,-0.052164,-0.016387
75,-3.018981,1.076506,0.753980,0.150796,0.144283,1.000000,1.400000,0.240000,0.131880,0.073349,0.090141,0.011520,0.051809,-0.011941,0.079305,0.128321,0.119789,0.039484,-0.038460,-0.019623
76,-2.998392,0.944896,0.680894,0.136179,0.105889,1.000000,1.400000,0.240000,0.121086,0.083196,0.086456,0.025381,0.044962,-0.008047,0.053062,0.135108,0.104226,0.038660,-0.052889,-0.005695
77,-9.996941,2.461448,0.305946,0.061189,0.896441,0.000000,1.400000,0.240000,0.125156,0.097929,0.092361,0.036417,0.067623,-0.015192,0.075276,0.144482,0.118182,0.038414,-0.034710,-0.019099
78,-2.910781,0.791489,0.968828,0.193766,0.109114,1.000000,1.400000,0.240000,0.120045,0.084959,0.086766,0.021514,0.069404,-0.013154,0.075101,0.139852,0.118150,0.039914,-0.046276,-0.012583
79,-3.001271,1.056266,0.782545,0.156509,0.107575,1.000000,1.400000,0.240000,0.117368,0.085703,0.106125,0.006955,0.062316,-0.011208,0.069545,0.117896,0.106771,0.018211,-0.043123,-0.018560
80,-2.924630,0.838934,0.910560,0.182112,0.095626,1.000000,1.400000,0.240000,0.114237,0.095398,0.084554,0.026736,0.069333,-0.008383,0.068955,0.137017,0.110819,0.029191,-0.033634,-0.015717
81,-2.930972,0.792682,0.899043,0.179809,0.108788,1.000000,1.400000,0.240000,0.132230,0.070519,0.093044,0.020966,0.068827,-0.010756,0.072120,0.143417,0.113890,0.035499,-0.037596,-0.019145
82,-3.014670,1.037255,0.697818,0.139564,0.122885,1.000000,1.400000,0.240000,0.121001,0.073278,0.095903,0.016730,0.060549,-0.017109,0.072822,0.121393,0.102408,0.031155,-0.033679,-0.010566
83,-2.943107,0.795265,0.826356,0.165271,0.111486,1.000000,1.400000,0.240000,0.135606,0.078113,0.090617,0.020063,0.047234,-0.019534,0.069087,0.121123,0.109151,0.039341,-0.047953,-0.014153
84,-9.490518,,-0.258787,-0.051757,0.134869,1.000000,1.400000,0.240000,0.128624,0.081772,0.096901,0.024882,0.066945,-0.017465,0.079978,0.121245,0.110748,0.023887,-0.043588,-0.009587
85,-2.910284,0.775099,0.922874,0.184575,0.096052,1.000000,1.400000,0.240000,0.123258,0.088433,0.080062,0.025590,0.066477,-0.010145,0.063549,0.122565,0.107807,0.034833,-0.037039,-0.009916
86,-2.974398,1.000098,0.910169,0.182034,0.174148,1.000000,1.400000,0.240000,0.132397,0.083951,0.102457,0.014422,0.061628,-0.007681,0.065435,0.132173,0.101376,0.037343,-0.033129,-0.017490
87,-2.899691,0.744741,0.996719,0.199344,0.132103,1.000000,1.400000,0.240000,0.131554,0.079342,0.093020,0.014097,0.062413,-0.019576,0.065698,0.137074,0.108729,0.039151,-0.037936,-0.018985
88,-2.937515,0.798718,0.845782,0.169156,0.125024,1.000000,1.400000,0.240000,0.118024,0.084852,0.096822,0.017206,0.063558,-0.014834,0.067894,0.137472,0.107359,0.039879,-0.046113,-0.004133
89,-2.999850,1.091174,0.876281,0.175256,0.132985,1.000000,1.400000,0.240000,0.146626,0.088910,0.089258,0.005901,0.055986,-0.018232,0.075518,0.145260,0.117594,0.032830,-0.038409,-0.019892
90,-2.899425,0.689211,0.942021,0.188404,0.114239,1.000000,1.400000,0.240000,0.127682,0.081984,0.083427,0.019295,0.067482,-0.010088,0.071353,0.138784,0.103902,0.039219,-0.031108,-0.013335
91,-2.946316,0.875511,0.886352,0.177270,0.113580,1.000000,1.400000,0.240000,0.131960,0.096301,0.083108,0.014400,0.051423,-0.014181,0.070296,0.145508,0.107783,0.035723,-0.043804,-0.017015
92,-2.950563,0.802415,0.802159,0.160432,0.100271,1.000000,1.400000,0.240000,0.133041,0.077691,0.090711,0.015521,0.057738,-0.019632,0.056346,0.124324,0.103945,0.033142,-0.050347,-0.014435
93,-2.922314,0.815107,0.914540,0.182908,0.101356,1.000000,1.400000,0.240000,0.125945,0.085388,0.087067,0.024515,0.069857,-0.014646,0.059437,0.136195,0.117178,0.037306,-0.035336,-0.004034
94,-2.867629,0.670970,1.060181,0.212036,0.110135,1.000000,1.400000,0.240000,0.128810,0.086721,0.094471,0.014353,0.067667,-0.018669,0.079379,0.128673,0.111796,0.034105,-0.039957,-0.011403
95,-2.985796,1.010989,0.798133,0.159627,0.101803,1.000000,1.400000,0.240000,0.113477,0.080409,0.097713,0.014737,0.064529,-0.003969,0.062677,0.127577,0.099762,0.021673,-0.036197,-0.015491
96,-3.076110,1.270805,0.611887,0.122377,0.123319,1.000000,1.400000,0.240000,0.112421,0.091751,0.093314,0.024896,0.059580,-0.010847,0.069476,0.130012,0.101051,0.034696,-0.033714,-0.006634
97,-2.898141,0.776809,0.973610,0.194722,0.092064,1.000000,1.400000,0.240000,0.120348,0.097369,0.081480,0.027024,0.061334,-0.010015,0.067512,0.131041,0.112057,0.035851,-0.046522,-0.002771
98,-2.962893,0.914233,0.814313,0.162863,0.118391,1.000000,1.400000,0.240000,0.118324,0.092721,0.087827,0.020074,0.069927,-0.017073,0.070531,0.143751,0.101419,0.032579,-0.031871,-0.010444
99,-2.928366,0.880959,0.949579,0.189916,0.126022,1.000000,1.400000,0.240000,0.125847,0.089865,0.084076,0.035890,0.065379,-0.013466,0.069933,0.143775,0.112102,0.034526,-0.040570,-0.014404
100,-2.910964,0.862035,0.997064,0.199413,0.085742,1.000000,1.400000,0.240000,0.145015,0.082137,0.080096,0.039047,0.063668,-0.009985,0.060432,0.138538,0.110888,0.033910,-0.039594,-0.017189
101,-2.868495,0.678675,1.055089,0.211018,0.105540,1.000000,1.400000,0.240000,0.124293,0.087837,0.086910,0.021924,0.067727,-0.012296,0.067542,0.131536,0.102349,0.037471,-0.036891,-0.017755
102,-3.009867,1.059337,0.781109,0.156222,0.143814,1.000000,1.400000,0.240000,0.121261,0.086214,0.083693,0.013138,0.060955,-0.007765,0.074960,0.128882,0.103889,0.031942,-0.042346,-0.019978
103,-2.920754,0.814510,0.938942,0.187788,0.106151,1.000000,1.400000,0.240000,0.120161,0.084128,0.102238,0.020446,0.053097,-0.013630,0.070580,0.136557,0.108961,0.036382,-0.044856,-0.014435
104,-2.991133,1.060125,0.830285,0.166057,0.129189,1.000000,1.400000,0.240000,0.135305,0.097424,0.094774,0.023829,0.062052,-0.012328,0.079941,0.132276,0.110838,0.029626,-0.055551,-0.005218
105,-2.978818,1.060903,0.867928,0.173586,0.108998,1.000000,1.400000,0.240000,0.137939,0.087623,0.101395,0.027580,0.056467,-0.009593,0.079913,0.141076,0.109430,0.029772,-0.037864,-0.009497
106,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.400000,0.240000,0.112054,0.087886,0.094649,0.018459,0.057364,-0.007903,0.073151,0.150170,0.116662,0.039936,-0.056305,-0.019990
107,-2.971783,0.944245,0.790175,0.158035,0.105070,1.000000,1.400000,0.240000,0.112029,0.093115,0.080034,0.026681,0.062355,-0.011219,0.068053,0.130893,0.118985,0.036001,-0.038602,-0.012461
108,-2.914234,0.805537,0.975946,0.195189,0.145920,1.000000,1.400000,0.240000,0.122670,0.087043,0.095624,0.012965,0.069461,-0.010703,0.063681,0.120081,0.114425,0.038346,-0.030096,-0.015429
109,-2.941355,0.822378,0.872330,0.174466,0.120035,1.000000,1.400000,0.240000,0.128810,0.088709,0.086708,0.013457,0.064502,-0.015951,0.070162,0.133159,0.109075,0.035285,-0.053613,-0.019968
110,-3.021148,1.084551,0.729344,0.145869,0.123381,1.000000,1.400000,0.240000,0.132007,0.077534,0.096489,0.017762,0.068392,-0.005380,0.076636,0.129616,0.104635,0.032470,-0.043485,-0.017271
111,-2.847027,0.724492,1.185850,0.237170,0.098278,1.000000,1.400000,0.240000,0.141697,0.092920,0.098111,0.021263,0.064158,-0.018057,0.065516,0.133175,0.102585,0.029675,-0.030359,-0.018820
112,-2.882229,0.630044,0.950746,0.190149,0.114596,1.000000,1.400000,0.240000,0.117833,0.094327,0.083627,0.011681,0.064597,-0.019360,0.070867,0.120515,0.112993,0.036131,-0.032214,-0.008653
113,-2.931970,0.871277,0.934985,0.186997,0.102369,1.000000,1.400000,0.240000,0.127697,0.091118,0.097133,0.024000,0.040107,-0.003900,0.069568,0.142332,0.100021,0.032019,-0.047974,-0.017469
114,-2.906225,0.799446,0.986383,0.197277,0.099648,1.000000,1.400000,0.240000,0.132895,0.076358,0.085702,0.027552,0.069744,-0.018473,0.069046,0.150892,0.106915,0.037443,-0.030711,-0.015498
115,-2.849630,0.606993,1.088561,0.217712,0.100967,1.000000,1.400000,0.240000,0.132411,0.084493,0.082558,0.020774,0.066678,-0.014302,0.058029,0.133060,0.107203,0.037493,-0.034674,-0.018261
116,-2.969335,0.953517,0.800724,0.160145,0.100592,1.000000,1.400000,0.240000,0.119134,0.087234,0.084383,0.029977,0.066183,-0.010161,0.068030,0.117990,0.112899,0.036585,-0.033252,-0.011893
117,-2.904329,0.723058,0.957910,0.191582,0.105084,1.000000,1.400000,0.240000,0.132242,0.089402,0.080848,0.021091,0.056212,-0.001946,0.059079,0.132284,0.113050,0.037981,-0.030104,-0.017606
118,-2.931505,0.833620,0.901558,0.180312,0.104057,1.000000,1.400000,0.240000,0.134158,0.076142,0.090599,0.028987,0.069711,-0.009842,0.050170,0.128629,0.109031,0.039942,-0.033800,-0.008621
119,-2.880526,0.765560,1.066394,0.213279,0.081457,1.000000,1.400000,0.240000,0.138259,0.080959,0.097101,0.026407,0.053405,-0.017778,0.058560,0.137575,0.113132,0.027749,-0.044317,-0.018913
120,-2.963703,0.913636,0.843675,0.168735,0.167890,1.000000,1.400000,0.240000,0.119280,0.085689,0.086316,0.016606,0.068757,-0.017840,0.061606,0.138191,0.111749,0.039429,-0.031729,-0.007392
121,-2.949546,0.951523,0.891759,0.178352,0.092929,1.000000,1.400000,0.240000,0.137376,0.080329,0.090668,0.030021,0.060424,-0.015845,0.076002,0.134910,0.101363,0.026204,-0.030067,-0.016707
122,-2.784218,0.629511,1.386632,0.277326,0.082292,1.000000,1.400000,0.240000,0.146106,0.096059,0.096763,0.014548,0.069212,-0.018331,0.070075,0.132331,0.114738,0.022243,-0.036369,-0.018714
123,-2.905123,0.796348,0.959275,0.191855,0.093776,1.000000,1.400000,0.240000,0.124070,0.089399,0.090623,0.022076,0.065732,-0.019696,0.067993,0.139324,0.106639,0.028840,-0.034707,-0.008480
124,-2.835588,0.695815,1.209810,0.241962,0.081613,1.000000,1.400000,0.240000,0.140591,0.090420,0.093980,0.024600,0.058464,-0.017078,0.059249,0.135470,0.113664,0.029592,-0.039724,-0.015014
125,-2.955963,0.832608,0.813073,0.162615,0.113740,1.000000,1.400000,0.240000,0.129391,0.076014,0.095918,0.017016,0.057914,-0.014900,0.062533,0.144525,0.114261,0.036935,-0.038076,-0.019876
126,-2.913459,0.745013,0.935897,0.187179,0.108826,1.000000,1.400000,0.240000,0.143016,0.088010,0.086616,0.016872,0.063059,-0.016513,0.069476,0.125873,0.107021,0.039993,-0.032908,-0.008110
127,-2.941786,0.926291,0.974481,0.194896,0.126968,1.000000,1.400000,0.240000,0.148316,0.089016,0.089662,0.012282,0.059827,-0.013928,0.055542,0.137932,0.104711,0.037424,-0.030926,-0.016994
128,-2.891897,0.754626,0.995665,0.199133,0.087075,1.000000,1.400000,0.240000,0.135122,0.082329,0.085633,0.025585,0.057535,-0.017184,0.064375,0.123517,0.105671,0.030471,-0.033740,-0.017162
129,-2.900517,0.797658,1.038891,0.207778,0.126146,1.000000,1.400000,0.240000,0.125283,0.095543,0.106177,0.005667,0.067994,-0.018052,0.064879,0.120802,0.101505,0.032583,-0.038308,-0.019829
130,-2.920044,0.892953,0.988475,0.197695,0.089017,1.000000,1.400000,0.240000,0.138740,0.090842,0.093490,0.018573,0.068285,-0.008905,0.068591,0.134998,0.111031,0.018870,-0.041104,-0.016377
