trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
64,-2.366155,0.737994,1.183868,0.236774,0.067588,1.000000,1.400000,0.200000,0.167884,0.091084,0.080093,0.023361,0.041518,-0.019963,0.051159,0.113586,0.105520,0.031975,-0.051558,-0.012561
65,-2.437167,0.890387,0.995958,0.199192,0.115046,1.000000,1.400000,0.200000,0.156230,0.098435,0.093101,0.037394,0.059018,-0.013614,0.052759,0.115332,0.113243,0.039368,-0.049507,-0.001216
66,-2.441277,0.917766,1.057606,0.211521,0.104607,1.000000,1.400000,0.200000,0.145312,0.099989,0.089798,0.012699,0.053447,-0.006333,0.041928,0.123190,0.113047,0.032193,-0.043869,-0.014647
67,-2.387298,0.752705,1.122784,0.224557,0.073940,1.000000,1.400000,0.200000,0.163414,0.081620,0.092224,0.031437,0.055716,-0.013719,0.043647,0.133167,0.110081,0.039986,-0.038300,-0.019228
68,-2.366657,0.689407,1.126565,0.225313,0.071645,1.000000,1.400000,0.200000,0.129969,0.098521,0.094107,0.029211,0.050255,-0.013995,0.041724,0.116056,0.111673,0.031404,-0.069173,-0.013932
69,-2.319440,0.753523,1.425072,0.285014,0.099850,1.000000,1.400000,0.200000,0.166510,0.096312,0.095206,0.024338,0.055858,-0.010479,0.054909,0.113052,0.113325,0.016464,-0.046593,0.000388
70,-2.398810,0.908798,1.232739,0.246548,0.094123,1.000000,1.400000,0.200000,0.153906,0.094176,0.089690,0.022396,0.065915,-0.010141,0.044209,0.130985,0.102514,0.017058,-0.053761,-0.019671
71,-2.391087,0.822521,1.177247,0.235449,0.066037,1.000000,1.400000,0.200000,0.167846,0.089056,0.095969,0.026267,0.057886,-0.003681,0.056472,0.118013,0.105171,0.032069,-0.060168,-0.009988
72,-2.286609,0.699651,1.521760,0.304352,0.070754,1.000000,1.400000,0.200000,0.166076,0.098141,0.082216,0.029240,0.047984,0.000815,0.055249,0.112809,0.100204,0.028453,-0.052969,-0.013525
73,-2.235393,0.563005,1.641204,0.328241,0.067896,1.000000,1.400000,0.200000,0.163506,0.095547,0.094912,0.025267,0.061253,-0.017221,0.044584,0.116006,0.118778,0.031623,-0.053313,-0.016823
74,-2.882609,2.450757,0.465066,0.093013,0.129049,1.000000,1.400000,0.200000,0.151700,0.091995,0.096598,0.015407,0.036649,-0.001068,0.054554,0.120710,0.112067,0.024635,-0.069314,-0.013823
75,-2.329953,0.660292,1.307080,0.261416,0.065875,1.000000,1.400000,0.200000,0.165085,0.086253,0.087241,0.030283,0.058153,-0.018644,0.050663,0.135130,0.109886,0.034569,-0.053122,-0.018532
76,-2.329729,0.713874,1.343303,0.268661,0.067878,1.000000,1.400000,0.200000,0.152811,0.092506,0.089836,0.028228,0.063472,0.002818,0.050088,0.131062,0.112065,0.027053,-0.059574,-0.012624
77,-2.330820,0.717686,1.322464,0.264493,0.059291,1.000000,1.400000,0.200000,0.156394,0.099944,0.090896,0.036294,0.045706,-0.003217,0.043245,0.113884,0.096706,0.031730,-0.060882,-0.019217
78,-2.419266,0.817295,0.995682,0.199136,0.075457,1.000000,1.400000,0.200000,0.146353,0.084759,0.100092,0.033045,0.058121,-0.018653,0.054628,0.119118,0.106732,0.033813,-0.052201,-0.006537
79,-2.292807,0.572503,1.392823,0.278565,0.079458,1.000000,1.400000,0.200000,0.155798,0.097285,0.084751,0.029722,0.060141,-0.015290,0.051447,0.113048,0.116707,0.039210,-0.047567,-0.013447
80,-2.279893,0.642264,1.515421,0.303084,0.072712,1.000000,1.400000,0.200000,0.162558,0.086273,0.088697,0.018005,0.057631,-0.007168,0.052816,0.116298,0.119804,0.027367,-0.048030,-0.010979
81,-2.265483,0.559384,1.510585,0.302117,0.072484,1.000000,1.400000,0.200000,0.159723,0.098410,0.081474,0.021982,0.053597,-0.018972,0.052139,0.128656,0.116962,0.036159,-0.050923,-0.011687
82,-2.275238,0.676576,1.561303,0.312261,0.078585,1.000000,1.400000,0.200000,0.167527,0.098123,0.097983,0.033619,0.059832,-0.002272,0.040082,0.119503,0.113264,0.024262,-0.054105,-0.015729
83,-2.230030,0.601776,1.707425,0.341485,0.078353,1.000000,1.400000,0.200000,0.166730,0.096802,0.082760,0.025522,0.065175,-0.006842,0.052336,0.112694,0.113621,0.026842,-0.049742,-0.019999
84,-2.431303,0.877467,1.050546,0.210109,0.092983,1.000000,1.400000,0.200000,0.152606,0.093191,0.080961,0.020921,0.043920,-0.008658,0.054997,0.112766,0.119990,0.030462,-0.053524,-0.017845
85,-2.286859,0.636209,1.452470,0.290494,0.074847,1.000000,1.400000,0.200000,0.162575,0.098497,0.090290,0.017133,0.055984,-0.017249,0.044619,0.124620,0.115653,0.029651,-0.051326,0.006203
86,-2.341183,0.774574,1.320759,0.264152,0.071384,1.000000,1.400000,0.200000,0.160680,0.099697,0.091713,0.031547,0.046937,0.000701,0.047698,0.112164,0.108207,0.023936,-0.050942,-0.002972
87,-2.500087,1.077766,0.922745,0.184549,0.106917,1.000000,1.400000,0.200000,0.160544,0.086711,0.081666,0.026271,0.055071,-0.001364,0.046534,0.134255,0.110258,0.037111,-0.058250,-0.012665
88,-2.309229,0.719510,1.437754,0.287551,0.070259,1.000000,1.400000,0.200000,0.162391,0.092208,0.089917,0.029066,0.062776,0.003557,0.046484,0.128432,0.111104,0.024006,-0.052675,-0.007459
89,-2.245015,0.618836,1.673763,0.334753,0.105178,1.000000,1.400000,0.200000,0.163261,0.094864,0.088739,0.020196,0.064054,-0.019508,0.063154,0.124784,0.119998,0.018523,-0.057651,-0.015737
90,-2.377875,0.794616,1.171407,0.234281,0.072916,1.000000,1.400000,0.200000,0.161108,0.093280,0.086377,0.029118,0.068452,-0.005181,0.044270,0.113320,0.112393,0.030300,-0.061124,-0.005393
91,-2.340911,0.779574,1.377147,0.275429,0.079377,1.000000,1.400000,0.200000,0.164849,0.084188,0.083879,0.023356,0.066711,-0.001646,0.048784,0.134183,0.113446,0.024652,-0.050013,-0.015709
92,-2.271455,0.630067,1.530230,0.306046,0.074128,1.000000,1.400000,0.200000,0.163392,0.096948,0.084528,0.022278,0.065187,-0.007343,0.065643,0.118480,0.117120,0.031620,-0.061350,-0.011263
93,-2.229383,0.577442,1.680014,0.336003,0.068585,1.000000,1.400000,0.200000,0.162698,0.099817,0.080369,0.025933,0.069647,-0.004441,0.040370,0.123160,0.119590,0.033065,-0.056084,-0.015318
94,-2.317410,0.647211,1.332365,0.266473,0.071352,1.000000,1.400000,0.200000,0.160770,0.093105,0.081947,0.033289,0.069361,-0.009591,0.045730,0.123493,0.108733,0.034212,-0.037215,-0.008902
95,-2.250440,0.526911,1.544787,0.308957,0.075438,1.000000,1.400000,0.200000,0.154704,0.096293,0.080323,0.023615,0.064134,-0.019948,0.042961,0.127810,0.117725,0.036531,-0.063957,-0.012211
96,-2.359258,0.755749,1.255831,0.251166,0.071184,1.000000,1.400000,0.200000,0.160510,0.087472,0.092280,0.026838,0.056567,-0.003681,0.040026,0.121381,0.115965,0.030266,-0.051600,-0.019573
97,-2.360627,0.727022,1.192244,0.238449,0.074832,1.000000,1.400000,0.200000,0.162095,0.098370,0.080735,0.024786,0.059712,-0.010621,0.067794,0.112547,0.110667,0.032323,-0.057679,-0.010525
98,-2.535183,1.213291,0.922176,0.184435,0.109915,1.000000,1.400000,0.200000,0.167770,0.087494,0.080742,0.014351,0.058649,-0.000542,0.049460,0.121645,0.119118,0.031535,-0.059869,-0.009887
99,-2.467768,1.008276,1.017768,0.203554,0.117995,1.000000,1.400000,0.200000,0.166762,0.081754,0.083791,0.026578,0.059290,-0.002610,0.053830,0.124008,0.110064,0.033684,-0.046271,-0.015571
100,-2.322034,0.674927,1.331864,0.266373,0.084799,1.000000,1.400000,0.200000,0.166040,0.089593,0.080010,0.038329,0.062536,-0.019998,0.045966,0.112279,0.116819,0.025945,-0.038725,-0.017382
101,-2.386019,0.780879,1.168595,0.233719,0.105759,1.000000,1.400000,0.200000,0.160122,0.099849,0.081092,0.018183,0.063003,-0.018389,0.054983,0.124563,0.115136,0.039151,-0.060618,-0.015944
102,-2.306595,0.598345,1.338275,0.267655,0.073532,1.000000,1.400000,0.200000,0.147894,0.093777,0.080143,0.016969,0.068081,-0.014273,0.040296,0.116679,0.119979,0.033414,-0.048374,-0.019155
103,-2.246345,0.608450,1.631586,0.326317,0.085803,1.000000,1.400000,0.200000,0.167079,0.099995,0.087794,0.024509,0.069905,-0.017736,0.057317,0.114875,0.113853,0.025858,-0.050625,-0.015678
104,-2.267117,0.656739,1.572664,0.314533,0.069782,1.000000,1.400000,0.200000,0.167607,0.098430,0.085477,0.029319,0.064909,0.000811,0.048540,0.112395,0.117123,0.026625,-0.064150,-0.014580
105,-2.375376,0.770640,1.155022,0.231004,0.074164,1.000000,1.400000,0.200000,0.155742,0.096502,0.083042,0.036893,0.050093,-0.011753,0.044450,0.117332,0.114345,0.026891,-0.062683,-0.003265
106,-2.312437,0.679668,1.365726,0.273145,0.069978,1.000000,1.400000,0.200000,0.158116,0.095321,0.081566,0.023020,0.062155,-0.004257,0.040076,0.114401,0.116270,0.026107,-0.056037,-0.003952
107,-2.303068,0.702850,1.446748,0.289350,0.081067,1.000000,1.400000,0.200000,0.162345,0.089939,0.095253,0.024666,0.055063,-0.009175,0.040310,0.129538,0.117763,0.019488,-0.062675,0.000545
108,-2.383033,0.708663,1.107656,0.221531,0.080166,1.000000,1.400000,0.200000,0.136261,0.089542,0.083609,0.021800,0.065321,-0.000154,0.058122,0.123374,0.115355,0.030540,-0.048576,-0.017563
109,-2.247168,0.606318,1.676777,0.335355,0.097651,1.000000,1.400000,0.200000,0.157581,0.089625,0.080764,0.015940,0.066640,-0.019725,0.059939,0.112014,0.112448,0.026059,-0.054648,-0.019278
110,-2.278434,0.657605,1.532086,0.306417,0.083030,1.000000,1.400000,0.200000,0.154741,0.091222,0.108616,0.024440,0.064953,-0.016457,0.050427,0.131390,0.115900,0.023959,-0.043555,-0.018379
111,-2.263172,0.633643,1.586755,0.317351,0.086101,1.000000,1.400000,0.200000,0.147412,0.096535,0.095475,0.023147,0.061096,-0.008379,0.042593,0.120780,0.109610,0.023645,-0.044054,-0.019796
112,-2.383230,0.860481,1.257160,0.251432,0.096033,1.000000,1.400000,0.200000,0.149632,0.085045,0.089237,0.020619,0.064088,0.000182,0.059097,0.138000,0.107583,0.022044,-0.067030,-0.015439
113,-2.290385,0.664013,1.483281,0.296656,0.082588,1.000000,1.400000,0.200000,0.157465,0.085836,0.093014,0.019456,0.067038,-0.016922,0.057871,0.112000,0.100927,0.026792,-0.057338,-0.019623
114,-2.325071,0.636618,1.316257,0.263251,0.082882,1.000000,1.400000,0.200000,0.161881,0.090028,0.097987,0.023568,0.069996,-0.016549,0.052663,0.124347,0.110237,0.038327,-0.060897,-0.008059
115,-2.265883,0.600904,1.528266,0.305653,0.078052,1.000000,1.400000,0.200000,0.152551,0.094434,0.082258,0.023019,0.063575,-0.016791,0.047734,0.116814,0.110838,0.024664,-0.045869,-0.013752
116,-2.368475,0.770668,1.197843,0.239569,0.106036,1.000000,1.400000,0.200000,0.154829,0.099234,0.084897,0.036672,0.055034,-0.017567,0.060003,0.116397,0.112872,0.020752,-0.047274,-0.012488
117,-2.389715,0.834431,1.207668,0.241534,0.105796,1.000000,1.400000,0.200000,0.161619,0.097353,0.095699,0.022715,0.062152,-0.004692,0.043356,0.120151,0.119843,0.035997,-0.051057,-0.015505
118,-2.376851,0.770465,1.145417,0.229083,0.069356,1.000000,1.400000,0.200000,0.149751,0.083686,0.090326,0.029643,0.068529,-0.008902,0.046819,0.121392,0.103158,0.025733,-0.062643,-0.003793
119,-2.275248,0.636304,1.517347,0.303469,0.081856,1.000000,1.400000,0.200000,0.167348,0.086759,0.082722,0.028446,0.068183,-0.014900,0.049719,0.119579,0.109062,0.021769,-0.042033,-0.014470
120,-2.749327,1.954733,0.620969,0.124194,0.113571,1.000000,1.400000,0.200000,0.157098,0.078920,0.087019,0.010467,0.062813,-0.001111,0.054383,0.136465,0.116798,0.034817,-0.041619,-0.011698
121,-2.252877,0.585709,1.575305,0.315061,0.076934,1.000000,1.400000,0.200000,0.153567,0.092874,0.080016,0.021199,0.069541,-0.014051,0.046125,0.117885,0.119050,0.024773,-0.056201,-0.011880
122,-2.253829,0.581745,1.555216,0.311043,0.062952,1.000000,1.400000,0.200000,0.167986,0.095456,0.082521,0.026501,0.062441,-0.016211,0.042639,0.112039,0.116442,0.033513,-0.052990,-0.015995
123,-2.252324,0.583472,1.571590,0.314318,0.073468,1.000000,1.400000,0.200000,0.159005,0.098614,0.084023,0.026054,0.055948,-0.019956,0.044263,0.115163,0.107467,0.028764,-0.056589,-0.018599
124,-2.318321,0.739579,1.449404,0.289881,0.087178,1.000000,1.400000,0.200000,0.163277,0.096696,0.085669,0.021973,0.069830,-0.005159,0.043130,0.114504,0.107568,0.015232,-0.032513,-0.019185
125,-2.546388,1.227652,0.855460,0.171092,0.097859,1.000000,1.400000,0.200000,0.140857,0.092339,0.098394,0.013314,0.062252,-0.004376,0.040728,0.124913,0.112796,0.018643,-0.042523,-0.018610
126,-2.394447,0.851673,1.162000,0.232400,0.103354,1.000000,1.400000,0.200000,0.149750,0.098362,0.083637,0.023730,0.067317,-0.009004,0.047461,0.112107,0.109441,0.016313,-0.052891,0.006542
127,-2.367873,0.828910,1.289834,0.257967,0.130381,1.000000,1.400000,0.200000,0.166463,0.095200,0.084329,0.030708,0.068668,-0.019963,0.043868,0.116537,0.110548,0.013744,-0.061846,-0.009360
128,-2.410084,0.825538,1.058016,0.211603,0.080912,1.000000,1.400000,0.200000,0.154884,0.089313,0.085101,0.026000,0.069412,-0.008525,0.040898,0.115773,0.101981,0.034946,-0.054025,-0.015456
129,-2.317342,0.701198,1.380493,0.276099,0.073702,1.000000,1.400000,0.200000,0.152726,0.099790,0.095775,0.030620,0.058156,-0.002705,0.044638,0.122038,0.119979,0.025341,-0.048761,-0.008933
130,-2.258104,0.602665,1.571867,0.314373,0.081219,1.000000,1.400000,0.200000,0.165407,0.085376,0.083630,0.027997,0.059986,-0.016236,0.043179,0.114297,0.118393,0.020757,-0.049749,-0.019964
