trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
280,-8.787778,4.459301,0.506041,0.101208,0.250021,1.000000,2.500000,0.650000,0.206087,0.120459,0.101757,0.036977,0.101887,0.024956,0.061522,0.160627,0.107169,0.011292,-0.144645,0.045434
281,-8.323757,2.453718,0.881416,0.176283,0.275477,1.000000,2.500000,0.650000,0.200020,0.129043,0.097612,0.037780,0.114421,0.038925,0.056417,0.167760,0.111871,0.023734,-0.145835,0.044035
282,-13.478858,27.273440,0.097335,0.019467,0.339269,1.000000,2.500000,0.650000,0.209748,0.146352,0.096790,0.031796,0.107014,0.030683,0.058586,0.167648,0.109837,0.026575,-0.138106,0.029419
283,-8.750098,4.419914,0.575969,0.115194,0.247703,1.000000,2.500000,0.650000,0.198964,0.120227,0.100179,0.036588,0.109528,0.024885,0.062078,0.169042,0.103466,0.019083,-0.134082,0.038135
284,-9.157851,6.149909,0.371212,0.074242,0.264117,1.000000,2.500000,0.650000,0.199851,0.141212,0.096079,0.037100,0.103527,0.033142,0.044063,0.160599,0.113349,0.016195,-0.140173,0.038613
285,-8.339202,2.629510,0.876299,0.175260,0.233424,1.000000,2.500000,0.650000,0.191407,0.131529,0.096014,0.039573,0.107895,0.036173,0.060544,0.161132,0.106099,0.022479,-0.138001,0.041467
286,-8.409846,2.885740,0.771676,0.154335,0.229506,1.000000,2.500000,0.650000,0.181982,0.129746,0.096049,0.039691,0.099970,0.036083,0.057499,0.167456,0.114548,0.018633,-0.145466,0.045673
287,-8.283796,2.462706,1.018718,0.203744,0.266756,1.000000,2.500000,0.650000,0.193347,0.126728,0.100430,0.038412,0.112901,0.038728,0.055701,0.170829,0.116727,0.030753,-0.145431,0.046123
288,-8.282476,2.455832,1.070544,0.214109,0.261995,1.000000,2.500000,0.650000,0.203073,0.122537,0.099987,0.034308,0.106503,0.039379,0.062786,0.168430,0.119392,0.025811,-0.150551,0.049775
289,-8.294876,2.273665,0.821387,0.164277,0.246618,1.000000,2.500000,0.650000,0.185598,0.120784,0.100005,0.037225,0.111557,0.035812,0.061881,0.160945,0.111231,0.018222,-0.148050,0.042114
290,-9.542429,7.926990,0.295538,0.059108,0.266475,1.000000,2.500000,0.650000,0.193527,0.121429,0.102276,0.025286,0.106854,0.032136,0.059864,0.160147,0.114754,0.012671,-0.132235,0.048412
291,-8.251507,2.265489,1.035935,0.207187,0.256671,1.000000,2.500000,0.650000,0.191629,0.127404,0.099112,0.031673,0.113937,0.035715,0.063313,0.162967,0.108750,0.021157,-0.143434,0.045116
292,-8.818630,4.718599,0.509853,0.101971,0.208160,1.000000,2.500000,0.650000,0.189586,0.120059,0.103447,0.037363,0.112274,0.038779,0.056716,0.171708,0.100942,0.024346,-0.150766,0.047976
293,-8.482139,3.175763,0.672927,0.134585,0.218277,1.000000,2.500000,0.650000,0.180281,0.123290,0.096214,0.039196,0.108404,0.036142,0.055385,0.169782,0.114492,0.017870,-0.146836,0.042452
294,-8.749955,4.287212,0.552434,0.110487,0.249354,1.000000,2.500000,0.650000,0.195358,0.130258,0.102570,0.033290,0.118019,0.036890,0.056118,0.172711,0.105455,0.018249,-0.156083,0.041548
295,-8.339638,2.580938,0.908294,0.181659,0.270500,1.000000,2.500000,0.650000,0.189864,0.138006,0.096043,0.032132,0.108236,0.038292,0.050374,0.176514,0.102899,0.027767,-0.140504,0.048731
296,-8.683722,3.916111,0.542892,0.108578,0.256636,1.000000,2.500000,0.650000,0.202909,0.123988,0.101039,0.038117,0.103505,0.035885,0.053294,0.171778,0.112297,0.014312,-0.135934,0.049325
297,-8.299451,2.495029,0.942470,0.188494,0.231135,1.000000,2.500000,0.650000,0.191739,0.120084,0.097375,0.033970,0.096554,0.028091,0.063725,0.162376,0.112528,0.018584,-0.134385,0.049209
298,-8.144121,2.132572,1.377049,0.275410,0.237442,1.000000,2.500000,0.650000,0.211502,0.121083,0.097892,0.039639,0.110612,0.032585,0.068903,0.163811,0.114202,0.033913,-0.141169,0.039807
299,-8.389485,2.719874,0.789462,0.157892,0.247564,1.000000,2.500000,0.650000,0.192034,0.123842,0.101579,0.037750,0.102065,0.034268,0.058255,0.170670,0.116649,0.020202,-0.150494,0.049983
300,-8.170918,2.096999,1.228754,0.245751,0.251495,1.000000,2.500000,0.650000,0.202251,0.126373,0.099206,0.038230,0.109956,0.029008,0.068735,0.163494,0.116365,0.031167,-0.132070,0.048402
301,-9.320820,6.834089,0.373167,0.074633,0.271578,1.000000,2.500000,0.650000,0.198769,0.131479,0.096297,0.027500,0.110674,0.039833,0.057282,0.160475,0.117561,0.028389,-0.146143,0.045680
302,-8.480031,3.118885,0.694975,0.138995,0.238139,1.000000,2.500000,0.650000,0.185612,0.121149,0.104430,0.038247,0.110124,0.034682,0.057334,0.174086,0.112280,0.019819,-0.143343,0.049063
303,-8.191925,2.234260,1.251881,0.250376,0.262453,1.000000,2.500000,0.650000,0.196722,0.122819,0.101456,0.032162,0.111016,0.035934,0.068648,0.175264,0.119954,0.024043,-0.157179,0.046357
304,-8.232713,2.390536,1.154398,0.230880,0.229796,1.000000,2.500000,0.650000,0.191182,0.124563,0.097156,0.033456,0.114135,0.039040,0.069934,0.182769,0.113867,0.024944,-0.146106,0.048882
305,-8.190351,2.073021,1.151012,0.230202,0.247732,1.000000,2.500000,0.650000,0.193207,0.125798,0.096015,0.028189,0.105101,0.035889,0.067819,0.160805,0.117861,0.031442,-0.145002,0.045157
306,-8.591967,3.529646,0.663143,0.132629,0.278495,1.000000,2.500000,0.650000,0.202085,0.135458,0.096593,0.036669,0.108476,0.039641,0.052138,0.160582,0.109698,0.022878,-0.138590,0.049982
307,-8.441804,2.984383,0.808493,0.161699,0.271157,1.000000,2.500000,0.650000,0.204416,0.123344,0.098996,0.035881,0.110450,0.034429,0.059202,0.160990,0.115482,0.025083,-0.145615,0.047705
308,-8.468021,2.984589,0.649282,0.129856,0.239360,1.000000,2.500000,0.650000,0.189023,0.125955,0.096211,0.032540,0.107864,0.032843,0.053826,0.160998,0.110970,0.016530,-0.145210,0.034938
309,-8.472136,3.192772,0.901342,0.180268,0.268386,1.000000,2.500000,0.650000,0.212137,0.126700,0.105780,0.035299,0.113780,0.036132,0.067101,0.160013,0.117690,0.036532,-0.150363,0.043879
310,-8.233662,2.376207,1.181159,0.236232,0.240796,1.000000,2.500000,0.650000,0.210198,0.122593,0.099757,0.039016,0.100597,0.028360,0.067828,0.164948,0.110942,0.029355,-0.139828,0.039865
311,-8.711902,4.083345,0.630157,0.126031,0.287686,1.000000,2.500000,0.650000,0.203187,0.133897,0.096055,0.028863,0.119145,0.039761,0.068171,0.161098,0.117150,0.026943,-0.141587,0.042307
312,-8.549290,3.562061,0.757298,0.151460,0.259368,1.000000,2.500000,0.650000,0.194647,0.124444,0.106208,0.034579,0.109460,0.026807,0.059575,0.177285,0.107933,0.026823,-0.146311,0.041681
313,-8.114532,1.969489,1.359450,0.271890,0.256551,1.000000,2.500000,0.650000,0.184954,0.128552,0.096244,0.029568,0.112798,0.033872,0.068091,0.173904,0.116773,0.027807,-0.146540,0.044314
314,-8.235977,2.485908,1.207957,0.241591,0.215447,1.000000,2.500000,0.650000,0.203594,0.120010,0.096393,0.039292,0.105371,0.037381,0.066394,0.181921,0.116687,0.038714,-0.144467,0.038197
315,-8.095027,1.898507,1.456423,0.291285,0.268889,1.000000,2.500000,0.650000,0.203055,0.132992,0.097366,0.033411,0.114533,0.034558,0.068726,0.160926,0.119426,0.032736,-0.125709,0.041587
316,-8.433627,3.078308,0.876370,0.175274,0.235403,1.000000,2.500000,0.650000,0.195107,0.120961,0.111049,0.035333,0.115036,0.030485,0.069801,0.161535,0.104508,0.029562,-0.150953,0.039400
317,-9.490265,,-0.132720,-0.026544,0.282009,1.000000,2.500000,0.650000,0.221441,0.122210,0.103034,0.033477,0.109210,0.032161,0.054760,0.167816,0.119821,0.029459,-0.132056,0.039609
318,-8.139387,2.009924,1.318079,0.263616,0.250378,1.000000,2.500000,0.650000,0.197676,0.127632,0.102655,0.034330,0.120591,0.030157,0.063285,0.161203,0.115837,0.032467,-0.131769,0.044631
319,-8.428930,3.100643,0.825479,0.165096,0.205466,1.000000,2.500000,0.650000,0.191520,0.124515,0.098902,0.037113,0.101419,0.035442,0.060838,0.175066,0.105371,0.026408,-0.139435,0.044002
320,-8.221703,2.285712,1.127859,0.225572,0.238755,1.000000,2.500000,0.650000,0.186116,0.130309,0.099973,0.039958,0.105270,0.035326,0.069258,0.163526,0.119991,0.038144,-0.136228,0.042881
321,-8.333010,2.668459,0.929743,0.185949,0.227309,1.000000,2.500000,0.650000,0.185753,0.121906,0.096046,0.032669,0.107442,0.036464,0.066691,0.161203,0.112189,0.026466,-0.141936,0.047514
322,-8.178297,2.165755,1.221554,0.244311,0.264599,1.000000,2.500000,0.650000,0.201689,0.121467,0.096914,0.032580,0.115618,0.027996,0.066027,0.168789,0.112252,0.027798,-0.133609,0.039584
